Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
      Rubber process operatives,8115,x,10.21,,12.12,-8.0,x,x,x,x,9.84,10.44,x,x,x,x
      Plastics process operatives,8116,10,11.24,10.1,12.07,8.5,8.91,9.38,9.95,10.08,10.48,11.54,12.79,13.14,x,x
      Metal making and treating process operatives,8117,10,13.11,9.7,13.89,6.7,x,10.27,11.02,11.85,12.58,13.99,15.06,15.71,x,x
      Electroplaters,8118,6,11.86,2.3,12.54,1.5,x,9.89,10.09,10.41,11.29,12.53,13.65,x,x,x
      Process operatives n.e.c.,8119,6,12.78,18.0,13.61,20.3,x,11.02,x,11.26,11.95,14.19,15.15,x,x,x
    Plant and machine operatives,812,79,12,6.6,12.7,3.6,8.91,9.72,10.01,10.34,11.03,12.83,13.95,14.62,14.98,16.72
      Paper and wood machine operatives,8121,15,11.01,9.6,11.77,9.6,8.86,9.46,9.71,9.98,10.41,12,12.73,12.97,13.38,x
      Coal mine operatives,8122,x,11.6,,13.34,-6.7,x,x,x,x,x,x,x,x,x,x
      Quarry workers and related operatives,8123,x,13.09,,14.23,-7.0,x,x,x,11.38,12.44,13.93,x,x,x,x
      Energy plant operatives,8124,6,15.5,-5.0,16.03,-5.7,x,11.47,12.46,13.4,14.65,16.85,17.66,x,x,x
      Metal working machine operatives,8125,18,11.32,8.9,11.98,7.4,8.91,9.44,9.81,10.04,10.83,11.98,13.25,13.8,14.12,x
      Water and sewerage plant operatives,8126,9,14.61,3.7,14.45,1.6,x,11.27,11.51,12.27,13.58,15.27,16,16.15,x,x
      Printing machine assistants,8127,14,10.9,3.2,11.87,2.9,8.53,9.01,9.51,9.96,10.33,11.9,12.74,12.96,13.71,x
      Plant and machine operatives n.e.c.,8129,12,11.96,14.1,12.27,6.7,x,9.64,10.12,10.3,11,12.47,12.98,13.46,x,x
    Assemblers and routine operatives,813,212,11.03,2.7,12.25,3.0,8.91,9.27,9.47,9.74,10.29,11.91,12.89,13.71,14.72,17.07
      Assemblers (electrical and electronic products),8131,30,10.45,-2.9,11.48,2.2,8.91,9.07,9.33,9.47,9.93,11.26,12.03,12.51,13.29,x
      Assemblers (vehicles and metal goods),8132,27,13.48,-7.7,14.6,2.2,9.16,9.97,10.36,10.91,11.53,15.66,16.89,17.75,18.87,x
      Routine inspectors and testers,8133,44,12.86,3.2,13.64,0.2,9.35,9.82,10.26,10.8,11.81,14.19,15.39,16.25,16.78,x
"      Weighers, graders and sorters",8134,4,11.33,12.4,11.91,3.1,x,x,x,10.28,10.65,11.95,x,x,x,x
"      Tyre, exhaust and windscreen fitters",8135,15,10.25,9.1,10.87,7.6,7.5,8.91,8.95,9.12,9.71,10.89,11.98,12.5,12.67,x
      Sewing machinists,8137,16,9.13,4.8,9.73,7.2,7.86,x,x,8.91,9,9.5,9.94,10.16,10.39,x
      Assemblers and routine operatives n.e.c.,8139,74,10.88,7.0,11.64,5.3,8.91,9.28,9.46,9.73,10.18,11.43,12.16,12.51,13.06,15.02
    Construction operatives,814,119,12.72,6.0,13.63,7.0,9.08,10.08,10.5,10.89,11.76,13.84,14.73,15.48,16.54,18.75
"      Scaffolders, stagers and riggers",8141,14,16.76,21.5,16.17,17.5,9.66,12.02,12.61,13.32,15,17.5,18.75,19.16,19.71,x
      Road construction operatives,8142,18,12.66,-0.3,13.52,1.7,9.61,10.44,10.66,10.99,11.98,13.34,14.32,15.07,15.86,x
      Rail construction and maintenance operatives,8143,13,15.7,-3.1,16.41,-0.3,10.75,12.65,13.22,13.89,14.59,17.13,18.01,18.28,18.87,x
      Construction operatives n.e.c.,8149,74,11.93,7.3,12.63,4.3,8.96,9.57,10.04,10.46,11.1,12.75,13.77,14.22,14.57,16.59
  Transport and mobile machine drivers and operatives,82,695,11.69,6.3,13.28,6.5,8.97,9.56,9.98,10.25,11.01,12.56,13.59,14.24,15,17.95
    Road transport drivers,821,575,11.4,6.8,12.27,6.6,8.91,9.41,9.75,10,10.74,12.06,12.97,13.48,14.09,15.87
      Large goods vehicle drivers,8211,192,12.6,6.5,13.06,6.7,10,10.82,11.11,11.42,11.96,13.17,14.09,14.46,15.06,16.84
      Van drivers,8212,273,10.2,5.4,11.52,9.5,8.91,8.97,9.11,9.31,9.76,10.93,11.67,12.23,12.91,14.72
      Bus and coach drivers,8213,97,11.75,3.5,12.34,1.8,9.28,10,10.45,10.79,11.29,12.54,13.16,13.57,14.26,15.79
      Taxi and cab drivers and chauffeurs,8214,10,9.56,3.4,10.5,0.2,x,x,x,8.91,9,9.91,10.14,10.97,x,x
      Driving instructors,8215,x,13.25,12.6,15.4,5.9,x,x,x,x,x,13.43,x,x,x,x
    Mobile machine drivers and operatives,822,64,12.5,6.4,13.53,3.9,9.5,10.33,10.64,11.04,11.75,13.41,14.31,15.11,15.81,17.48
      Crane drivers,8221,6,14.33,-3.0,16.09,-8.1,x,x,11.69,12.09,13.13,15.53,x,x,x,x
      Fork-lift truck drivers,8222,22,11.28,-2.1,11.77,-0.9,9.4,9.93,10.22,10.5,10.8,11.82,12.52,13.02,13.47,x
      Agricultural machinery drivers,8223,x,11.34,-2.0,12.19,-1.8,x,x,x,x,11.16,12.17,x,x,x,x
      Mobile machine drivers and operatives n.e.c.,8229,34,13.37,13.7,14.21,9.1,9.65,10.66,11.12,11.75,12.5,14.23,15.46,16.09,16.86,x
    Other drivers and transport operatives,823,55,23,-6.0,23.8,2.3,11,14.37,15.84,17.33,19.95,29.34,31.61,31.78,32.03,35.95
      Train and tram drivers,8231,28,31.78,5.5,29.86,3.9,16.86,24.96,28.21,29.78,31.02,31.81,32.93,33.48,35.16,x
      Marine and waterways transport operatives,8232,x,12.29,2.8,14.54,12.3,x,x,x,x,11.4,15.79,x,x,x,x
      Air transport operatives,8233,x,11.75,3.3,12.91,2.7,x,x,x,10.41,11.18,12.47,x,x,x,x
      Rail transport operatives,8234,14,19.78,-1.5,20.66,0.8,12.28,15.08,16.08,17.12,18.44,21.18,22.49,23.39,24.23,x
      Other drivers and transport operatives n.e.c.,8239,6,14.94,46.7,17.01,36.1,x,10.38,11.05,12.85,13.78,17.34,x,x,x,x
Elementary occupations,9,2677,9.58,3.9,10.82,0.5,7.22,8.78,8.91,8.94,9.24,10.02,10.81,11.34,12.06,13.89
  Elementary trades and related occupations,91,356,10.07,3.3,11.08,4.5,8.89,8.99,9.1,9.28,9.71,10.65,11.42,11.87,12.43,14.03
    Elementary agricultural occupations,911,62,10,2.7,10.79,5.2,8.72,8.93,9,9.2,9.58,10.38,10.88,11.4,11.83,x
      Farm workers,9111,38,10,2.6,10.52,3.1,8.5,8.97,9.04,9.26,9.66,10.36,10.98,11.33,11.69,x
      Forestry workers,9112,x,12.2,7.9,12.74,3.3,x,x,x,x,x,12.67,x,x,x,x
      Fishing and other elementary agriculture occupations n.e.c.,9119,22,9.83,3.1,11.1,9.4,8.88,8.91,8.94,9,9.31,10.17,10.54,10.85,11.51,x
    Elementary construction occupations,912,73,10.84,8.4,12.08,13.1,8.52,9.07,9.5,9.75,10.19,11.66,12.51,12.99,13.56,15.85
      Elementary construction occupations,9120,73,10.84,8.4,12.08,13.1,8.52,9.07,9.5,9.75,10.19,11.66,12.51,12.99,13.56,15.85
    Elementary process plant occupations,913,222,10,2.9,10.82,1.1,8.91,8.98,9.07,9.25,9.58,10.5,11.24,11.65,12.11,13.85
      Industrial cleaning process occupations,9132,23,9.81,0.9,10.7,4.7,8.72,8.91,9,9.18,9.46,10.2,10.74,10.91,11.33,x
"      Packers, bottlers, canners and fillers",9134,97,9.79,4.4,10.46,1.8,8.91,8.97,9.05,9.2,9.47,10.21,10.76,11.22,11.61,12.97
      Elementary process plant occupations n.e.c.,9139,102,10.18,0.1,11.18,-0.6,8.9,9,9.11,9.31,9.81,10.85,11.8,12.29,12.88,14.71
  Elementary administration and service occupations,92,2321,9.5,3.5,10.76,-0.4,7.13,8.59,8.91,8.91,9.18,9.99,10.72,11.2,12,13.84
    Elementary administration occupations,921,198,12.83,29.8,13.39,22.5,9.2,10.61,11.63,12.59,12.75,13.18,13.83,14.55,15,16.51
"      Postal workers, mail sorters, messengers and couriers",9211,168,13.02,12.9,13.89,17.1,11.13,12.67,12.75,12.75,12.8,13.59,14.41,14.88,15.26,16.83
      Elementary administration occupations n.e.c.,9219,31,9.14,1.9,9.57,-0.5,7,7.98,8.36,8.89,8.91,9.42,10,10.01,10.26,x
    Elementary cleaning occupations,923,595,9.3,2.2,10.01,,8.38,x,8.91,8.92,9.06,9.56,9.97,10.21,10.7,12.18
      Window cleaners,9231,x,9.97,12.1,10.05,13.8,x,x,x,x,x,x,x,x,x,x
      Street cleaners,9232,7,10.36,0.2,10.89,3.3,x,9.34,9.65,9.75,10.08,10.64,10.98,11.27,x,x
      Cleaners and domestics,9233,531,9.3,2.3,9.95,,8.35,x,8.91,8.91,9.03,9.5,9.89,10.13,10.64,12.18
"      Launderers, dry cleaners and pressers",9234,16,9.05,3.8,9.28,5.9,7.68,8.86,8.91,8.91,8.91,9.22,9.35,9.51,9.66,x
      Refuse and salvage occupations,9235,24,10.34,2.0,11.01,4.8,9.01,9.44,9.68,9.78,10.11,10.58,11.11,11.59,12.03,x
      Vehicle valeters and cleaners,9236,14,8.95,4.8,9.67,10.5,x,8.88,x,x,8.91,9.24,9.67,9.93,x,x
      Elementary cleaning occupations n.e.c.,9239,x,9.45,-2.3,9.61,-3.7,x,x,x,x,x,x,x,x,x,x
    Elementary security occupations,924,207,10.16,3.4,11.25,-0.3,9,9.41,9.5,9.6,9.83,10.66,11.19,11.61,12.06,13.78
      Security guards and related occupations,9241,98,10.72,-0.7,11.44,-1.6,8.91,9.38,9.52,9.76,10.2,11.41,12.3,12.84,13.43,14.94
      Parking and civil enforcement occupations,9242,12,11.07,8.6,11.71,6.7,8.96,9.83,10,10.01,10.73,11.47,12.03,12.48,x,x
      School midday and crossing patrol occupations,9244,87,9.78,3.7,10.05,2.1,9.2,9.43,9.47,9.53,9.64,10.01,10.5,10.7,10.86,11.57
      Elementary security occupations n.e.c.,9249,9,9.86,4.3,11,-3.0,x,8.91,x,8.91,9.58,10.25,10.71,x,x,x
    Elementary sales occupations,925,50,9.85,3.9,10.02,3.1,8.93,x,9.3,9.33,9.65,10.1,10.38,10.61,10.8,x
      Shelf fillers,9251,45,9.81,3.6,9.98,2.5,8.91,9.22,9.3,9.3,9.51,10.04,10.34,10.6,10.78,x
      Elementary sales occupations n.e.c.,9259,5,10.34,8.6,10.41,9.1,x,x,9.44,9.73,10.17,10.56,10.71,x,x,x
    Elementary storage occupations,926,532,10.5,4.1,11.79,6.8,8.91,9.16,9.34,9.53,10,11.17,12.01,12.56,13.27,16.42
      Elementary storage occupations,9260,532,10.5,4.1,11.79,6.8,8.91,9.16,9.34,9.53,10,11.17,12.01,12.56,13.27,16.42
    Other elementary services occupations,927,739,8.8,2.8,8.79,-3.6,6,6.73,7.05,7.33,8,8.93,9.25,9.47,9.74,10.9
      Hospital porters,9271,x,10.51,-2.1,11.64,6.5,x,x,x,x,10.07,10.84,x,x,x,x
      Kitchen and catering assistants,9272,422,8.92,2.3,9.1,-1.6,6.47,7.22,7.5,7.85,8.88,9.16,9.5,9.72,10,11.27
      Waiters and waitresses,9273,151,7.2,0.1,7.93,-8.0,5,6,6.4,6.56,6.89,8,8.74,8.91,9,9.6
      Bar staff,9274,137,8.17,1.7,8.56,-6.4,6.46,6.83,7,7.13,7.56,8.71,8.92,9,9.3,10.65
      Leisure and theme park attendants,9275,17,8.62,0.2,8.71,4.2,6.58,6.98,7.39,7.56,8.26,8.94,9.47,9.81,10,x
      Other elementary services occupations n.e.c.,9279,9,8.85,1.5,9.14,-0.9,x,6.99,7.12,7.68,8.49,9,9.49,9.65,x,x
Not Classified,,:,,,,,,,,,,,,,,
