Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
  Shopkeepers and Sales Supervisors,713,81,10.82,,13.79,,9.11,9.75,10,10.2,10.41,11.71,12.88,13.67,14.47,x
   Shopkeepers and owners - retail and wholesale,7131,7,14.66,,29.48,,x,10.79,11.31,12.14,13.39,x,x,x,x,x
   Sales supervisors - retail and wholesale ,7132,74,10.59,,12.4,,9.08,9.71,9.99,10.13,10.35,11.36,12.46,13.21,14.04,16.32
 Customer service occupations,72,470,10.47,,12.03,,8.88,8.97,9.21,9.41,9.96,11.23,12.17,12.71,13.54,16.31
  Customer Service Occupations,721,445,10.43,,11.81,,8.86,8.94,9.13,9.38,9.9,10.97,11.93,12.41,13.19,15.78
   Call and contact centre occupations,7211,42,10.5,,11.23,,8.91,9.08,9.34,9.58,10.04,11.1,11.59,11.93,12.38,x
   Telephonists,7212,14,12.73,,13.38,,9,9.89,10.05,10.29,11.34,13.48,14.54,15.32,15.84,x
   Communication operators,7213,9,12.99,,13.75,,8.67,9.74,10.59,11.2,12.2,14.24,15.73,15.89,x,x
   Market research interviewers,7214,x,x,,15.81,,x,x,x,x,x,x,x,x,x,x
   Customer service occupations n.e.c.,7219,377,10.3,,11.75,,8.8,8.92,9.08,9.36,9.82,10.84,11.8,12.35,12.98,15.52
  Customer Service Supervisors,722,25,14.23,,15.24,,9.92,11.37,11.69,12.04,12.96,15.29,16.57,17.34,17.95,x
   Customer service supervisors,7220,25,14.23,,15.24,,9.92,11.37,11.69,12.04,12.96,15.29,16.57,17.34,17.95,x
"Process, plant and machine operatives",8,1351,11.48,,12.89,,8.94,9.43,9.74,10,10.75,12.34,13.39,14.09,14.91,17.64
" Process, plant and machine operatives",81,631,11.19,,12.42,,8.91,9.29,9.54,9.85,10.41,12.04,13.1,13.88,14.72,17.35
  Process Operatives,811,202,10.44,,11.68,,8.91,9.14,9.28,9.5,9.97,11.31,12.16,12.7,13.4,15.87
"   Food, drink and tobacco process operatives",8111,136,10.03,,11.07,,8.91,9.04,9.2,9.3,9.67,10.64,11.41,11.95,12.48,14.25
   Textile process operatives,8112,9,10.01,,11.18,,x,x,8.91,9.11,9.54,10.45,11.87,12.33,x,x
   Chemical and related process operatives,8113,17,12.92,,14.23,,9.18,10,10.26,11.1,11.83,14.12,15.09,16.51,x,x
   Plastics process operatives,8114,9,11.31,,11.94,,x,9.32,9.7,9.98,10.41,11.64,12.81,13.18,x,x
   Metal making and treating process operatives,8115,17,12.5,,13.26,,9.35,10.13,10.46,11.04,11.87,13.57,14.83,15.14,15.72,x
   Process operatives n.e.c.,8119,14,11.17,,12.43,,8.91,9.22,9.48,10,10.35,11.65,12.44,13.2,x,x
  Metal Working Machine Operatives,812,16,11.29,,12.03,,8.91,9.49,9.81,10.07,10.82,11.99,12.98,13.71,14.25,x
   Metal working machine operatives ,8120,16,11.29,,12.03,,8.91,9.49,9.81,10.07,10.82,11.99,12.98,13.71,14.25,x
  Plant and Machine Operatives,813,53,12,,12.89,,8.93,9.64,10,10.37,11.04,12.8,13.88,14.65,15.24,x
   Paper and wood machine operatives,8131,14,11.12,,12.09,,x,9.38,9.6,9.85,10.37,11.99,12.63,12.98,x,x
   Mining and quarry workers and related operatives,8132,4,12.8,,13.77,,x,x,10.78,10.92,12.05,13.83,x,x,x,x
   Energy plant operatives,8133,6,15.43,,16.58,,x,x,11.62,13.15,14.65,16.84,x,x,x,x
   Water and sewerage plant operatives,8134,7,13.36,,13.59,,x,10.63,11.19,11.28,12.34,14.06,15.22,15.57,x,x
   Printing machine assistants,8135,11,10.94,,12.04,,x,9.5,9.62,10,10.47,12.15,12.97,13.76,x,x
   Plant and machine operatives n.e.c.,8139,11,11.66,,11.94,,x,9.5,9.75,10.17,11,12.36,12.65,13.19,x,x
  Assemblers and Routine Operatives,814,216,10.79,,11.88,,8.91,9.16,9.41,9.62,10.14,11.51,12.5,13,13.8,16.46
   Assemblers (electrical and electronic products),8141,34,10.27,,11.26,,8.91,9.07,9.22,9.42,9.82,11.08,11.87,12.22,12.76,x
   Assemblers (vehicles and metal goods),8142,26,11.29,,13.14,,8.95,9.62,9.98,10.21,10.82,12.66,14.58,15.7,16.41,x
   Routine inspectors and testers,8143,36,12.75,,13.65,,9.35,9.8,10.24,10.76,11.64,14.19,15.4,16.21,16.69,x
"   Weighers, graders and sorters",8144,x,11.56,,11.96,,x,x,x,10.29,10.65,12.24,x,x,x,x
"   Tyre, exhaust and windscreen fitters",8145,18,10.19,,10.77,,7.39,8.91,8.92,9.04,9.65,10.71,11.83,12.45,12.64,x
   Sewing machinists,8146,15,9.08,,9.48,,7.58,8.85,x,8.91,8.94,9.41,x,10.19,10.42,x
   Assemblers and routine operatives n.e.c.,8149,84,10.71,,11.57,,8.91,9.21,9.41,9.66,10.1,11.33,12.1,12.49,13,15.11
  Construction Operatives,815,120,12.75,,13.83,,9.14,10,10.49,10.85,11.76,14,15.05,15.95,17.04,19.1
"   Scaffolders, stagers and riggers",8151,14,16.81,,16.31,,10,12.47,12.76,13.36,15.62,17.5,18.81,19.23,x,x
   Road construction operatives,8152,19,12.75,,13.49,,9.68,10.41,10.63,10.98,12.1,13.49,14.32,15.1,15.83,x
   Rail construction and maintenance operatives,8153,13,15.85,,16.49,,10.75,12.68,13.29,13.91,14.6,17.13,18.1,18.44,18.99,x
   Construction operatives n.e.c.,8159,74,11.86,,12.95,,9,9.52,9.98,10.37,11,12.79,14,14.37,15.09,17.34
"  Production, Factory and Assembly Supervisors ",816,25,13.11,,15.24,,9.24,10.17,10.62,11.22,11.9,14.12,16.25,17.83,18.94,x
"   Production, factory and assembly supervisors",8160,25,13.11,,15.24,,9.24,10.17,10.62,11.22,11.9,14.12,16.25,17.83,18.94,x
 Transport and mobile machine drivers and operatives,82,720,11.7,,13.28,,8.99,9.58,9.99,10.28,11.03,12.61,13.62,14.26,15.01,17.97
  Road Transport Drivers,821,596,11.4,,12.31,,8.92,9.43,9.75,10,10.76,12.08,13,13.52,14.14,16.01
   Large goods vehicle drivers,8211,196,12.55,,13.03,,10,10.78,11.09,11.38,11.93,13.14,14.08,14.46,15.06,16.83
   Bus and coach drivers,8212,97,11.75,,12.36,,9.25,10,10.44,10.78,11.28,12.54,13.17,13.55,14.23,15.81
   Taxi and cab drivers and chauffeurs,8213,8,9.51,,10.8,,x,x,x,8.91,9.08,9.86,10.59,11.07,x,x
   Delivery drivers and couriers,8214,101,9.96,,10.66,,8.91,9,9.18,9.3,9.46,10.2,10.87,11.14,11.41,12.78
   Driving instructors,8215,x,13.25,,15.35,,x,x,x,x,13.2,x,x,x,x,x
   Road transport drivers n.e.c.,8219,192,10.73,,12.11,,8.91,9,9.22,9.47,10.01,11.51,12.63,13.26,13.87,16.09
  Mobile Machine Drivers and Operatives,822,68,12.51,,13.52,,9.5,10.29,10.64,11.05,11.75,13.43,14.31,14.97,15.68,17.29
   Crane drivers,8221,6,14.33,,16.4,,x,x,11.69,12.1,13.13,15.53,x,x,x,x
   Fork-lift truck drivers,8222,24,11.24,,11.73,,9.31,9.78,10.01,10.35,10.73,11.82,12.53,13.02,13.44,x
   Mobile machine drivers and operatives n.e.c.,8229,38,13.37,,14.06,,9.67,10.69,11.15,11.56,12.49,14.14,15.25,15.93,16.5,x
  Other Drivers and Transport Operatives,823,56,22.71,,23.54,,11.27,14.18,15.86,17.26,19.78,28.21,31.28,31.78,31.97,35.21
   Train and tram drivers,8231,28,31.77,,29.36,,16.42,22.98,27.1,29.18,30.8,31.79,32.83,33.33,35.11,x
   Marine and waterways transport operatives,8232,x,12.21,,14.7,,x,x,x,x,11.32,x,x,x,x,x
   Air transport operatives,8233,x,11.71,,12.75,,x,x,x,10.34,10.84,12.23,x,x,x,x
   Rail transport operatives,8234,15,19.67,,20.16,,12.23,14.7,15.91,16.68,18.19,20.77,21.93,22.71,23.78,x
   Other drivers and transport operatives n.e.c.,8239,5,16.48,,18.01,,x,x,12.93,13.52,14.18,18.35,x,x,x,x
Elementary occupations,9,2649,9.57,,10.77,,7.22,8.76,8.91,8.93,9.23,10,10.76,11.24,11.96,13.71
 Elementary trades and related occupations,91,329,10.03,,11.06,,8.8,8.97,9.04,9.26,9.67,10.58,11.29,11.7,12.27,14.07
  Elementary Agricultural Occupations,911,64,10,,10.78,,8.78,8.97,9.03,9.24,9.64,10.38,10.88,11.26,11.64,x
   Farm workers,9111,40,10,,10.56,,8.5,8.98,9.08,9.26,9.68,10.38,11,11.41,11.72,x
   Forestry and related workers,9112,x,10.9,,11.97,,x,x,x,x,10.36,11.42,x,x,x,x
   Fishing and other elementary agriculture occupations n.e.c.,9119,21,9.92,,11.05,,8.91,8.92,8.97,9.04,9.33,10.18,10.5,10.79,11.2,x
  Elementary Construction Occupations,912,75,10.62,,11.81,,8.38,9,9.29,9.57,10,11.25,12.17,12.7,13.41,15.29
   Groundworkers,9121,13,13.2,,15.27,,x,10.57,11,11.04,12.09,14.43,15.18,15.76,x,x
   Elementary construction occupations n.e.c.,9129,62,10.28,,10.99,,8.29,8.94,9,9.29,9.88,10.88,11.67,12,12.56,x
  Elementary Process Plant Occupations,913,190,9.99,,10.84,,8.91,8.95,9,9.2,9.5,10.41,11.07,11.49,12.01,13.88
   Industrial cleaning process occupations,9131,24,9.88,,10.82,,8.72,8.92,9,9.24,9.5,10.33,10.77,11.02,11.43,x
"   Packers, bottlers, canners and fillers",9132,96,9.74,,10.57,,8.91,8.95,9.01,9.17,9.43,10.23,10.77,11.21,11.52,13
   Elementary process plant occupations n.e.c.,9139,71,10.13,,11.22,,8.6,8.93,9,9.22,9.78,10.74,11.71,12.4,12.99,15.08
 Elementary administration and service occupations,92,2321,9.5,,10.71,,7.13,8.65,8.91,8.91,9.18,9.98,10.69,11.15,11.89,13.67
  Elementary Administration Occupations,921,186,12.82,,13.25,,9.14,10.54,11.83,12.64,12.75,13.04,13.67,14.25,14.86,16.24
"   Postal workers, mail sorters and messengers",9211,153,12.97,,13.79,,11.72,12.73,12.75,12.75,12.81,13.45,14.12,14.77,15.12,16.5
   Elementary administration occupations n.e.c.,9219,33,9.18,,9.91,,6.99,8.02,8.88,8.91,8.95,9.5,10,10.22,10.55,x
  Elementary Cleaning Occupations,922,607,9.3,,10.03,,8.4,x,8.91,8.92,9.06,9.57,9.98,10.22,10.71,12.19
   Window cleaners,9221,x,9.99,,11.22,,x,x,x,x,x,x,x,x,x,x
   Street cleaners,9222,6,10.46,,10.88,,x,9.65,9.71,10.04,10.2,10.66,11.04,x,x,x
   Cleaners and domestics,9223,542,9.29,,9.96,,8.38,x,8.91,8.91,9.02,9.5,9.89,10.13,10.65,12.18
"   Launderers, dry cleaners and pressers",9224,16,9.05,,9.33,,7.67,8.87,8.91,8.91,8.91,9.22,9.4,9.59,9.69,x
   Refuse and salvage occupations,9225,24,10.33,,10.99,,9.01,9.48,9.69,9.81,10.1,10.53,11.05,11.31,11.8,x
   Vehicle valeters and cleaners,9226,14,8.94,,9.76,,x,8.89,x,x,8.91,9.25,9.81,9.96,x,x
   Elementary cleaning occupations n.e.c.,9229,x,9.89,,10.58,,x,x,x,x,x,x,x,x,x,x
  Elementary Security Occupations,923,201,10.11,,11.28,,9.03,9.4,9.49,9.59,9.8,10.61,11.12,11.44,11.88,13.86
   Security guards and related occupations,9231,102,10.56,,11.46,,8.91,9.25,9.47,9.6,10.03,11.23,12.18,12.67,13.25,14.86
   School midday and crossing patrol occupations,9232,86,9.78,,10.13,,9.23,9.43,9.48,9.53,9.65,10.01,10.53,10.74,10.9,11.59
   Exam invigilators,9233,13,10.57,,11.9,,9.25,9.61,9.94,10,10.19,10.79,11.14,11.26,x,x
  Elementary Sales Occupations,924,50,9.92,,10.25,,8.98,x,9.3,9.34,9.69,10.13,10.44,10.63,10.82,x
   Shelf fillers,9241,45,9.82,,10.17,,8.91,9.24,9.3,9.31,9.53,10.05,10.36,10.61,10.81,x
   Elementary sales occupations n.e.c.,9249,5,10.41,,10.94,,x,x,9.55,9.96,10.25,10.57,10.73,x,x,x
  Elementary Storage Occupations,925,529,10.47,,11.6,,8.91,9.16,9.33,9.51,9.98,11.06,11.83,12.3,12.91,15.66
   Elementary storage supervisors,9251,29,12.02,,13.07,,9.23,10.05,10.37,10.67,11.41,12.94,13.76,14.47,15,x
   Warehouse operatives,9252,468,10.36,,11.49,,8.91,9.13,9.29,9.5,9.91,10.93,11.6,12.1,12.69,15.21
   Delivery operatives,9253,25,10.44,,11.28,,8.08,8.91,9.08,9.33,9.86,11.3,12.21,12.66,13.25,x
   Elementary storage occupations n.e.c.,9259,7,12.36,,13.48,,x,9.85,10.11,10.57,11.41,13.99,15.07,15.52,x,x
  Other Elementary Services Occupations,926,747,8.86,,8.96,,6.05,6.79,7.09,7.36,8.04,8.95,9.29,9.5,9.86,11.06
   Bar and catering supervisors,9261,32,9.1,,10.79,,7.26,7.78,8.04,8.21,8.71,9.68,10.08,10.45,10.83,x
   Hospital porters,9262,x,10.5,,11.07,,x,x,x,x,10.07,10.69,x,x,x,x
   Kitchen and catering assistants,9263,366,8.95,,9.17,,6.49,7.27,7.5,7.89,8.91,9.2,9.51,9.76,10.07,11.49
   Waiters and waitresses,9264,161,7.26,,7.97,,5,6,6.42,6.56,6.92,8.07,8.88,8.91,9,9.56
   Bar staff,9265,135,8.21,,8.74,,6.42,6.81,6.98,7.13,7.56,8.76,8.98,9.13,9.62,11.68
   Coffee shop workers,9266,22,8.91,,8.76,,6.17,6.77,7.19,7.57,8.38,8.91,9.01,9.1,9.33,x
   Leisure and theme park attendants,9267,19,8.77,,9.07,,6.56,7.11,7.42,7.58,8.3,9.15,9.81,9.99,10.36,x
   Other elementary services occupations n.e.c.,9269,9,8.91,,9.38,,x,7.02,7.67,8.09,8.66,9.5,9.87,10.34,x,x
Not Classified,,:,,,,,,,,,,,,,,
