Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
    Administrative Occupations: General,415,457,18730,1.5,20235,1.1,12965,14925,15510,16275,17315,20198,22020,23356,25000,29896
      General office assistants/clerks,4150,457,18730,1.5,20235,1.1,12965,14925,15510,16275,17315,20198,22020,23356,25000,29896
   Secretarial and related occupations,42,292,19788,2.2,21395,0.7,13170,15238,16013,16830,18211,21727,23633,25175,26876,31836
    Secretarial And Related Occupations,421,292,19788,2.2,21395,0.7,13170,15238,16013,16830,18211,21727,23633,25175,26876,31836
      Medical secretaries,4211,25,20331,5.0,20436,4.5,15306,17223,17838,18505,19346,21494,21798,21981,22298,x
      Legal secretaries,4212,21,19268,1.6,20984,0.4,14390,15895,16178,16919,18327,20324,21851,22701,x,x
      School secretaries,4213,18,18609,0.1,20368,3.6,13451,15046,15728,16370,17330,20365,21907,23694,25015,x
      Company secretaries,4214,6,23685,-8.2,26675,-4.7,x,15811,17617,18083,21455,25448,x,x,x,x
      Personal assistants and other secretaries,4215,133,23439,1.3,24761,1.0,15512,18038,19000,19758,21735,25472,28001,29365,30930,35778
      Receptionists,4216,84,15982,1.6,16556,-0.2,11493,12960,13559,14140,15028,16889,17794,18689,19808,22987
      Typists,4217,6,17579,3.4,18406,-11.4,x,14853,16091,16478,16933,18275,19164,x,x,x
Skilled trades occupations,5,1468,24080,1.1,25464,1.4,14930,17603,18736,19856,21968,26324,28963,30393,32381,37961
   Skilled agricultural trades,51,91,18190,-1.4,19165,-1.1,13236,14934,15427,16041,17109,19317,20651,21617,22713,x
    Agricultural Trades,511,91,18190,-1.4,19165,-1.1,13236,14934,15427,16041,17109,19317,20651,21617,22713,x
      Farmers,5111,x,24153,2.4,23017,-9.5,x,x,x,x,23362,25610,x,x,x,x
      Horticultural trades,5112,x,15500,-4.7,16137,-8.5,x,x,x,x,x,x,x,x,x,x
      Gardeners and groundsmen/groundswomen,5113,77,18005,-1.4,18839,-0.6,13315,14925,15438,16008,16927,19123,20278,20886,22013,x
      Agricultural and fishing trades n.e.c.,5119,7,19507,3.1,22131,4.1,x,x,15765,17160,18040,21342,x,x,x,x
   Skilled metal and electrical trades,52,836,26988,2.7,28172,2.4,17204,20285,21705,22793,24912,29125,31662,33226,35094,40755
"    Metal Forming, Welding And Related Trades",521,79,25636,5.1,27098,5.2,17167,19843,20917,21934,23493,28117,29883,31613,34070,x
      Smiths and forge workers,5211,x,25793,-5.6,25815,-2.5,x,x,x,x,x,x,x,x,x,x
"      Moulders, core makers, die casters",5212,x,20565,,21428,7.9,x,x,x,x,x,x,x,x,x,x
      Sheet metal workers,5213,17,24877,2.8,25398,2.2,15855,18585,20177,21375,22696,27871,28944,29817,x,x
"      Metal plate workers, shipwrights, riveters",5214,11,26338,3.0,28367,2.6,x,22584,22992,23614,24751,29335,32109,x,x,x
      Welding trades,5215,41,24943,6.9,26827,7.1,x,19536,20478,21349,22763,27071,29370,31326,33957,x
      Pipe fitters,5216,x,x,,x,,x,x,x,x,x,x,x,x,x,x
"    Metal Machining, Fitting And Instrument Making Trades",522,339,27660,2.2,28874,3.4,17217,20405,21921,23110,25418,29982,32944,34198,36239,42128
      Metal machining setters and setter-operators,5221,51,25443,5.5,26689,6.2,17459,20037,20599,21698,23421,27547,30320,31767,33516,x
"      Tool makers, tool fitters and markers-out",5222,10,26572,8.2,27698,4.3,x,20849,22193,23505,25460,28346,30776,31035,x,x
      Metal working production and maintenance fitters,5223,267,28310,2.3,29411,3.3,17045,20713,22212,23495,25994,30640,33506,34865,37331,43008
      Precision instrument makers and repairers,5224,11,26028,-1.8,26999,-6.7,x,19619,20874,22268,23484,28225,30408,x,x,x
    Vehicle Trades,523,152,23563,0.6,24660,2.0,15331,18115,19113,19976,21914,25682,27643,28677,29873,35286
"      Motor mechanics, auto engineers",5231,112,23536,-1.4,24914,1.3,15040,17892,19027,19909,21911,25829,28021,29199,30738,35761
      Vehicle body builders and repairers,5232,24,23236,4.7,23655,1.2,16107,18347,19054,19777,21519,24271,26266,26756,27994,x
      Auto electricians,5233,x,23984,-0.2,26306,5.2,x,x,x,x,x,x,x,x,x,x
      Vehicle spray painters,5234,13,23997,11.5,24074,8.3,x,18786,19699,20149,21551,25068,26730,27171,x,x
    Electrical Trades,524,267,28759,3.0,29597,1.2,19019,22477,23446,24631,26437,30418,32822,34357,36284,41577
"      Electricians, electrical fitters",5241,126,29545,0.0,30053,-1.0,18670,22600,23844,25162,27539,31059,33565,35168,36769,x
      Telecommunications engineers,5242,31,29164,8.1,30020,3.5,22915,24700,25296,25755,27168,30526,32341,33319,34150,x
      Lines repairers and cable jointers,5243,7,32577,-1.2,34303,2.4,x,x,28406,29131,30143,35418,x,x,x,x
"      TV, video and audio engineers",5244,x,22554,0.1,22938,3.0,x,x,x,20262,21590,23645,x,x,x,x
"      Computer engineers, installation and maintenance",5245,14,27278,8.6,30343,9.6,x,20332,22753,24071,25982,31894,35418,37540,x,x
      Electrical/electronics engineers n.e.c.,5249,85,27015,2.4,28673,1.8,18825,21568,22552,23423,25000,28965,31113,32594,35404,x
   Skilled construction and building trades,53,286,23168,-1.1,24365,-0.9,15361,18184,19286,20220,21791,24859,26931,28134,29831,34718
    Construction Trades,531,239,23701,-0.6,24797,-0.4,15441,18402,19619,20615,22122,25455,27559,28789,30196,35439
      Steel erectors,5311,x,24697,7.8,26866,12.3,x,x,x,x,22302,28792,x,x,x,x
"      Bricklayers, masons",5312,22,22452,-3.2,23340,-2.4,15530,18130,19527,20535,21470,23696,24476,25646,x,x
"      Roofers, roof tilers and slaters",5313,12,22303,2.9,22765,-2.2,x,18280,19122,19234,21016,23230,24624,25379,x,x
"      Plumbers, heating and ventilating engineers",5314,61,28042,1.1,28440,2.1,17755,21575,22524,23617,25633,30000,32772,34072,35895,x
      Carpenters and joiners,5315,95,23048,-1.5,23814,-1.4,15313,18201,19207,20247,21819,24808,26602,27507,28882,x
"      Glaziers, window fabricators and fitters",5316,21,19181,-4.5,20326,-1.9,14846,16116,16769,17217,17643,20567,22712,23563,24449,x
      Construction trades n.e.c.,5319,25,23765,-1.1,25230,-3.8,14403,18567,19711,20448,22253,25201,26178,26930,28439,x
    Building Trades,532,47,21432,-3.0,22156,-3.6,14846,17445,18356,19395,20197,22693,24001,25100,26291,x
      Plasterers,5321,10,21361,-1.3,20966,-7.3,x,17493,17868,19291,19815,21987,22823,x,x,x
      Floorers and wall tilers,5322,8,20043,-5.5,21782,-4.1,x,15848,17131,18275,19721,21127,24432,x,x,x
      Painters and decorators,5323,29,21901,-2.0,22676,-2.0,15058,17573,18689,19516,20659,22925,24762,25493,26966,x
"   Textiles, printing and other skilled trades",54,255,18238,1.3,20075,2.2,12385,14530,15138,15706,17000,20000,21632,22963,24601,29787
    Textiles And Garments Trades,541,18,20426,2.7,20963,0.7,12683,14899,15595,16310,18614,21974,23385,24908,x,x
      Weavers and knitters,5411,x,20338,11.7,19950,8.3,x,x,x,x,19123,x,x,x,x,x
      Upholsterers,5412,7,22034,6.6,21623,3.7,x,17655,18039,18775,20701,23282,24715,x,x,x
      Leather and related trades,5413,x,15835,-13.1,19111,-9.5,x,x,x,x,15503,x,x,x,x,x
      Tailors and dressmakers,5414,x,18704,-2.6,19772,-0.2,x,x,x,x,x,x,x,x,x,x
"      Textiles, garments and related trades n.e.c.",5419,x,x,,25338,2.5,x,x,x,x,x,x,x,x,x,x
    Printing Trades,542,46,22695,-0.7,24587,2.2,15082,16403,17160,18125,19987,25813,28708,30007,32587,x
"      Originators, compositors and print preparers",5421,x,19156,-3.6,20457,-3.5,x,x,x,x,17400,19676,x,x,x,x
      Printers,5422,20,29238,4.4,29065,4.2,16946,19769,21815,23344,27115,31480,33301,33821,36015,x
      Bookbinders and print finishers,5423,19,19969,-2.9,21626,0.1,13506,15505,16175,16631,18217,22053,23796,25284,x,x
      Screen printers,5424,x,18341,16.6,18407,5.1,x,x,x,x,x,x,x,x,x,x
    Food Preparation Trades,543,160,17254,2.5,18393,1.7,11917,13589,14550,15050,16081,18316,20061,20914,21745,25781
"      Butchers, meat cutters",5431,23,17547,0.8,18360,-0.9,12723,14580,14962,15388,16579,18569,20248,x,x,x
"      Bakers, flour confectioners",5432,18,16957,2.1,17751,1.4,13007,14314,14759,15226,16014,17869,19009,20103,x,x
"      Fishmongers, poultry dressers",5433,x,15453,12.1,16874,10.0,x,x,x,x,13863,16129,x,x,x,x
"      Chefs, cooks",5434,115,17268,2.3,18551,1.9,11397,13236,14000,15022,16071,18444,20168,21065,22300,x
    Skilled Trades n. e. c.,549,32,19934,3.7,21556,6.8,13461,x,16391,17093,18733,21315,23132,24410,x,x
"      Glass and ceramics makers, decorators and finishers",5491,6,19097,2.6,20738,6.7,x,x,16350,16843,18081,21105,x,x,x,x
"      Furniture makers, other craft woodworkers",5492,12,20315,5.5,21349,7.9,x,16815,17816,18347,19441,21346,22310,22964,x,x
      Pattern makers (moulds),5493,x,29576,5.4,31352,0.3,x,x,x,x,x,x,x,x,x,x
      Musical instrument makers and tuners,5494,x,x,,x,,x,x,x,x,x,x,x,x,x,x
"      Goldsmiths, silversmiths, precious stone workers",5495,x,x,,25957,11.3,x,x,x,x,x,x,x,x,x,x
"      Floral arrangers, florists",5496,x,13227,-7.1,14395,4.1,x,x,x,x,x,x,x,x,x,x
      Hand craft occupations n.e.c.,5499,x,19585,3.5,22057,6.9,x,x,x,x,x,x,x,x,x,x
Personal service occupations,6,943,17040,0.5,17715,0.2,11075,12856,13585,14371,15739,18498,20105,20984,22037,25099
   Caring personal service occupations,61,744,16842,0.8,17164,0.4,11126,12815,13496,14222,15583,18165,19640,20457,21441,23936
    Healthcare And Related Personal Services,611,517,17444,1.2,17687,0.5,11302,13381,14155,14862,16260,18781,20276,21046,22003,24565
      Nursing auxiliaries and assistants,6111,136,18623,2.7,18691,1.7,13411,15508,16137,16753,17713,19753,20948,21557,22307,24122
      Ambulance staff (excluding paramedics),6112,10,21787,-5.9,23178,-5.0,x,17863,18606,18951,19612,22980,27296,28410,x,x
      Dental nurses,6113,21,16772,3.0,17204,4.7,12436,13421,13833,14142,15470,17747,18819,19705,20412,x
      Houseparents and residential wardens,6114,14,19456,-3.6,19473,-5.6,12243,14749,16366,17061,18201,20653,21989,23355,23948,x
      Care assistants and home carers,6115,336,16647,1.2,17072,0.6,10712,12670,13352,14086,15270,17968,19725,20565,21611,24435
    Childcare And Related Personal Services,612,208,15405,1.3,15942,0.9,10761,12124,12598,13010,14103,16666,18031,18980,19726,22058
      Nursery nurses,6121,71,14554,-1.2,15338,0.1,10286,11875,12328,12716,13407,16021,17667,18598,19126,x
      Childminders and related occupations,6122,7,15516,3.5,17830,5.5,x,10878,11746,12510,13747,17283,x,x,x,x
      Playgroup leaders/assistants,6123,x,x,,13105,-17.1,x,x,x,x,x,x,x,x,x,x
      Educational assistants,6124,123,15827,2.3,16342,2.1,11310,12408,12902,13464,14723,16993,18299,19126,20132,22594
    Animal Care Services,613,19,15816,-6.2,16338,-7.2,10560,12844,13244,13519,14700,16730,18236,19277,19958,x
      Veterinary nurses and assistants,6131,9,16695,-5.7,16907,-4.5,x,13352,13744,14648,15505,17434,19216,19666,x,x
      Animal care occupations n.e.c.,6139,10,14830,-10.6,15852,-9.4,x,11709,12070,13122,13672,15973,17229,17720,x,x
   Leisure and other personal service occupations,62,199,18245,0.1,19779,0.6,10919,13107,14206,14994,16439,20127,22367,23630,25227,31276
    Leisure And Travel Service Occupations,621,89,21116,1.0,22777,2.5,x,15031,16079,16938,19270,23397,26118,28184,30713,x
      Sports and leisure assistants,6211,25,16721,2.7,17545,4.4,10176,12279,13070,14298,15359,18352,19905,20940,21755,x
      Travel agents,6212,19,18115,-1.2,19897,4.2,12279,14518,15057,15888,16931,19479,21996,23813,x,x
      Travel and tour guides,6213,x,x,,15155,6.6,x,x,x,x,x,x,x,x,x,x
      Air travel assistants,6214,24,x,,27265,2.6,x,x,x,x,x,x,x,x,x,x
      Rail travel assistants,6215,16,28637,8.4,29791,7.6,22311,23887,25103,25658,27077,31031,32762,33546,34806,x
      Leisure and travel service occupations n.e.c.,6219,x,x,,16883,-6.3,x,x,x,x,x,x,x,x,x,x
    Hairdressers And Related Occupations,622,36,13027,-4.3,14333,-3.0,9313,10140,10649,11092,12000,14401,15450,16079,17672,x
"      Hairdressers, barbers",6221,25,12219,-4.4,13764,-2.8,9152,9888,10331,10699,11498,13439,14779,15468,16106,x
      Beauticians and related occupations,6222,11,14984,-1.6,15584,-4.1,x,11101,11830,12422,13519,15519,17382,18193,x,x
    Housekeeping Occupations,623,65,17371,-1.0,18388,-1.0,11880,14063,14598,15077,16173,18879,20612,21597,22601,x
      Housekeepers and related occupations,6231,21,14560,2.9,15927,3.2,10117,11838,12288,12579,14040,15167,16805,17490,18575,x
      Caretakers,6232,45,18839,-1.8,19521,-1.9,13876,15458,16017,16715,17480,20042,21635,22285,23271,x
    Personal Services Occupations n. e. c.,629,9,21100,3.3,22184,6.9,x,19237,19431,19594,20000,22965,24119,24286,x,x
      Undertakers and mortuary assistants,6291,6,21281,2.9,22568,7.5,x,18867,19283,19494,20107,23901,24396,x,x,x
      Pest control officers,6292,x,20000,4.5,21303,6.3,x,x,x,x,x,22036,x,x,x,x
Sales and customer service occupations,7,696,15872,1.7,16969,1.7,10802,12357,12908,13468,14618,17119,18651,19672,20944,24956
   Sales occupations,71,483,14937,2.5,16248,2.0,10473,12000,12453,12918,13803,16166,17557,18470,19636,23837
    Sales Assistants And Retail Cashiers,711,437,14553,2.7,15708,1.9,10355,11816,12288,12755,13565,15781,17040,17882,18884,22885
      Sales and retail assistants,7111,384,14521,2.8,15675,2.0,10288,11759,12257,12727,13524,15753,17023,17866,18856,22866
      Retail cashiers and check-out operators,7112,36,13542,3.1,13817,2.5,10202,11397,11849,12289,12827,14192,15136,15538,16245,x
      Telephone salespersons,7113,18,19154,4.5,20261,0.7,13926,15458,16067,16621,17592,20668,22633,23467,24743,x
    Sales Related Occupations,712,45,19000,0.9,21444,3.7,13338,15170,15665,16448,17680,20269,22361,24667,25806,x
      Collector salespersons and credit agents,7121,x,17329,-13.1,18051,-13.0,x,x,x,x,x,x,x,x,x,x
"      Debt, rent and other cash collectors",7122,16,17160,1.0,18140,4.0,12995,14430,15135,15538,16329,18459,19460,19973,20962,x
      Roundsmen/women and van salespersons,7123,5,21204,0.4,22768,2.8,x,16545,17328,18346,19314,23819,x,x,x,x
      Market and street traders and assistants,7124,x,17648,,18150,-25.7,x,x,x,x,x,x,x,x,x,x
      Merchandisers and window dressers,7125,9,20397,-5.6,22747,0.0,x,15010,16570,16797,18417,23743,26249,x,x,x
      Sales related occupations n.e.c.,7129,15,19734,0.3,24118,10.8,13617,15487,16001,16955,18959,21509,24683,x,x,x
   Customer service occupations,72,213,17822,1.0,18603,0.7,12023,14136,14844,15490,16773,19184,20757,21527,22732,26222
    Customer Service Occupations,721,213,17822,1.0,18603,0.7,12023,14136,14844,15490,16773,19184,20757,21527,22732,26222
      Call centre agents/operators,7211,32,16647,0.5,17068,-1.1,x,x,x,14770,15766,17696,19191,x,x,x
      Customer care occupations,7212,181,18034,1.5,18871,0.9,12069,14223,14941,15657,16919,19470,21005,21895,23259,26736
"Process, plant and machine operatives",8,1143,22077,1.7,23207,1.3,13773,16124,17155,18116,20058,24242,26728,28014,29462,34099
"   Process, plant and machine operatives",81,604,21609,2.9,23173,2.5,13352,15420,16499,17425,19517,23879,26607,28007,29851,35012
    Process Operatives,811,185,19698,-0.4,21398,-0.8,12603,14536,15445,16376,18015,21666,24264,25869,27517,32327
"      Food, drink and tobacco process operatives",8111,103,17688,-0.7,19171,-1.4,12092,13830,14335,14937,16466,19349,20984,22486,23858,28139
      Glass and ceramics process operatives,8112,x,21503,5.6,22139,3.2,x,x,x,17955,20000,23429,x,x,x,x
      Textile process operatives,8113,8,18750,4.1,20735,4.0,x,13399,14442,16142,17577,20202,x,x,x,x
      Chemical and related process operatives,8114,29,24563,-4.3,26278,-1.4,15088,17875,19053,20208,22171,27154,29908,31664,32970,x
      Rubber process operatives,8115,6,23935,13.3,23718,6.1,x,x,17597,18797,21350,26766,28074,x,x,x
      Plastics process operatives,8116,13,20388,6.1,21156,2.4,12903,15163,15993,16780,18373,22374,24366,25365,x,x
      Metal making and treating process operatives,8117,11,25864,5.2,26096,0.6,16181,19154,20271,21360,23597,27381,29371,31035,x,x
      Electroplaters,8118,x,19188,-3.9,21040,3.7,x,x,17312,17643,18141,19697,x,x,x,x
      Process operatives n.e.c.,8119,6,25967,6.6,26002,1.5,x,17997,19482,21739,23668,27569,30672,x,x,x
    Plant And Machine Operatives,812,118,23379,4.6,24967,3.4,14136,16700,17834,19091,21182,25911,27978,29711,31555,37688
      Paper and wood machine operatives,8121,22,21206,4.2,22046,2.1,12623,15180,15911,17295,19184,23737,25958,27139,27817,x
      Coal mine operatives,8122,x,38489,,40003,-9.5,x,x,x,x,x,x,x,x,x,x
      Quarry workers and related operatives,8123,x,26903,7.5,28565,6.1,x,x,21414,22995,26073,28186,x,x,x,x
      Energy plant operatives,8124,8,29329,-7.6,31703,-2.3,x,21773,22368,23318,25142,32166,36890,x,x,x
      Metal working machine operatives,8125,61,22175,1.7,23987,3.3,14069,16163,17062,18143,20542,24701,27358,28232,30384,x
      Water and sewerage plant operatives,8126,x,28108,4.7,28713,4.7,x,x,x,x,x,x,x,x,x,x
      Plant and machine operatives n.e.c.,8129,13,22375,5.9,24257,10.0,13511,16955,18252,18833,20182,25209,26847,27282,x,x
    Assemblers And Routine Operatives,813,199,19759,3.8,21152,5.4,13103,14765,15443,16431,17865,21865,24138,25296,26798,30967
      Assemblers (electrical products),8131,21,18172,8.7,18797,7.4,13079,14649,15139,15551,16492,19339,20777,21147,22368,x
      Assemblers (vehicles and metal goods),8132,34,26934,14.5,27191,11.7,x,x,21967,22993,24909,28720,30599,x,x,x
      Routine inspectors and testers,8133,39,22289,3.9,23118,3.7,x,16472,17224,17988,19946,24096,26396,27610,28950,x
"      Weighers, graders, sorters",8134,x,18171,2.6,19731,3.6,x,x,x,x,x,x,x,x,x,x
"      Tyre, exhaust and windscreen fitters",8135,15,18856,0.2,19469,0.7,13092,14241,14666,15164,16975,20516,22630,24197,25152,x
      Clothing cutters,8136,x,17157,8.1,21418,5.2,x,x,x,x,x,x,x,x,x,x
      Sewing machinists,8137,12,15057,5.7,15943,2.8,11401,12308,12695,13145,13922,15897,17415,18442,20618,x
      Routine laboratory testers,8138,5,17163,2.0,19813,8.6,x,x,14580,15068,16076,x,x,x,x,x
      Assemblers and routine operatives n.e.c.,8139,67,17917,3.4,19119,3.8,12878,14298,14972,15633,16883,19392,21685,22838,23922,x
    Construction Operatives,814,102,27456,2.8,28248,1.9,16282,20548,21668,22824,24795,29899,32153,33896,35478,40325
"      Scaffolders, stagers, riggers",8141,12,29441,1.6,30518,5.0,x,21168,22962,23954,27539,32637,35657,36803,x,x
      Road construction operatives,8142,22,24963,0.2,26275,2.5,16351,20055,21019,21898,23603,27667,30191,30657,32037,x
      Rail construction and maintenance operatives,8143,10,31032,4.6,32019,6.5,x,25137,25912,26937,29709,34571,35270,36476,x,x
      Construction operatives n.e.c.,8149,57,26944,1.0,27834,-0.2,16141,20320,21125,21987,24198,29495,31715,33470,34795,x
   Transport and mobile machine drivers and operatives,82,539,22510,-0.2,23245,-0.1,14413,16994,17931,18821,20623,24626,26839,28015,29189,33271
    Transport Drivers And Operatives,821,483,22451,-0.8,23102,-0.5,14380,16934,17863,18758,20561,24559,26773,27890,29071,32895
      Heavy goods vehicle drivers,8211,163,25544,2.3,25362,0.9,17176,19848,21066,22069,23841,27117,28753,29477,30742,33806
      Van drivers,8212,174,18799,-0.4,19723,-0.9,12480,14644,15425,16000,17373,20431,22394,23816,25058,28760
      Bus and coach drivers,8213,101,22138,-1.3,23589,-0.8,16793,18193,18938,19588,20724,24063,26474,27802,29020,32936
"      Taxi, cab drivers and chauffeurs",8214,12,18731,1.4,20786,-1.8,11827,12762,13600,15076,16707,21728,24314,25550,x,x
      Driving instructors,8215,x,24857,-2.6,24361,-8.2,x,x,x,x,x,x,x,x,x,x
      Rail transport operatives,8216,11,33692,6.2,34734,0.8,21705,25936,27282,28777,30320,36030,39249,41060,x,x
"      Seafarers (merchant navy); barge, lighter and boat operatives",8217,x,29413,4.1,31350,6.6,x,x,x,x,x,32578,x,x,x,x
      Air transport operatives,8218,11,24067,-2.5,25927,0.4,17109,20231,20680,21366,22402,26589,27308,28709,x,x
      Transport operatives n.e.c.,8219,7,25629,-4.7,25515,-1.4,x,19543,20462,22249,24318,26495,27809,x,x,x
    Mobile Machine Drivers And Operatives,822,57,23130,3.0,24469,3.5,14739,17657,18409,19284,20991,25396,27748,28763,30595,x
      Crane drivers,8221,6,32179,,32722,11.1,x,24361,26384,27252,28601,34687,x,x,x,x
      Fork-lift truck drivers,8222,20,19142,0.3,20396,2.2,14039,15384,15788,16364,17976,20322,22381,23895,24309,x
      Agricultural machinery drivers,8223,x,23846,13.2,24661,9.2,x,x,x,x,21593,26479,x,x,x,x
      Mobile machine drivers and operatives n.e.c.,8229,28,25021,1.6,25710,2.8,16170,19081,20163,21181,22849,26575,28354,29443,31634,x
Elementary occupations,9,1291,17220,0.1,18145,0.7,10917,12795,13568,14324,15755,18909,20903,22034,23364,27138
"   Elementary trades, plant and storage related occupations",91,640,18077,1.7,19041,1.7,12363,14058,14787,15455,16765,19546,21363,22380,23731,27770
    Elementary Agricultural Occupations,911,38,18186,2.3,18976,2.3,13006,14458,15051,15654,16972,19860,21700,22701,23672,x
      Farm workers,9111,24,19353,5.6,19854,3.4,13861,15059,15812,16717,17655,20896,22476,23166,24291,x
      Forestry workers,9112,x,22519,16.8,22022,8.4,x,x,x,19676,20278,23827,x,x,x,x
      Fishing and agriculture related occupations n.e.c.,9119,11,15695,1.1,16088,-2.3,x,13021,13376,13783,x,16773,x,x,x,x
    Elementary Construction Occupations,912,70,19567,1.6,20956,2.2,12885,15274,15976,16850,18200,21382,23710,24845,26799,30204
      Labourers in building and woodworking trades,9121,54,19688,2.3,21009,2.1,12609,15275,15890,16770,18187,21718,23976,25164,26948,x
      Labourers in other construction trades n.e.c.,9129,16,19327,0.4,20784,2.3,13207,15086,16157,17042,18246,20692,22582,23847,25529,x
    Elementary Process Plant Occupations,913,169,17083,-0.4,18164,0.5,11979,13350,14032,14482,15857,18465,20119,21329,22440,26104
      Labourers in foundries,9131,x,18476,5.3,20176,7.1,x,x,x,x,18021,19679,x,x,x,x
      Industrial cleaning process occupations,9132,10,17834,-0.6,19003,1.9,12495,14479,15061,16471,17175,18974,20327,21129,x,x
      Printing machine minders and assistants,9133,11,21440,4.2,21976,2.4,13083,16347,17610,18372,19684,22905,25071,26049,x,x
"      Packers, bottlers, canners, fillers",9134,64,16000,0.0,17215,-0.3,11647,12744,13360,13874,14939,17128,18584,19628,20536,x
      Labourers in process and plant operations n.e.c.,9139,82,17316,-0.9,18223,0.6,12066,13545,14174,14737,16027,18699,20503,21916,22798,x
    Elementary Goods Storage Occupations,914,364,18231,2.4,19085,2.4,12479,14206,15000,15575,16918,19705,21439,22378,23680,27804
"      Stevedores, dockers and slingers",9141,5,25522,0.0,26859,0.3,x,20482,21926,22129,24243,27944,29628,x,x,x
      Other goods handling and storage occupations n.e.c.,9149,359,18182,2.5,18981,2.4,12472,14156,14992,15546,16831,19598,21324,22224,23485,27619
   Elementary administration and service occupations,92,651,16169,-0.7,17264,-0.1,9742,11840,12509,13161,14607,17927,20378,21555,23000,26693
    Elementary Administration Occupations,921,130,22544,3.3,22750,2.4,14807,17689,19348,20244,21326,24012,25472,26395,27300,30536
"      Postal workers, mail sorters, messengers, couriers",9211,113,23426,5.2,23842,3.3,17318,20118,20555,21073,22086,24455,26100,26866,27961,30852
      Elementary office occupations n.e.c.,9219,18,14993,4.8,15747,0.3,10170,11213,11879,12635,14096,16047,16816,17318,18426,x
    Elementary Personal Services Occupations,922,188,12561,-2.0,12835,-2.8,7133,9401,10091,10708,11701,13556,14668,15380,16116,18496
      Hospital porters,9221,7,19157,8.1,19251,2.6,x,15340,15827,16397,17818,20397,21685,21815,x,x
      Hotel porters,9222,x,14515,6.5,14558,0.7,x,x,x,x,x,x,x,x,x,x
      Kitchen and catering assistants,9223,116,12422,-2.7,12473,-4.6,6450,9240,9956,10534,11598,13281,14454,15010,15842,17700
"      Waiters, waitresses",9224,25,12117,-0.7,12858,-1.3,x,9055,9678,10503,11218,13164,14325,15033,x,x
      Bar staff,9225,33,12399,2.0,12641,2.6,x,x,9983,10702,11642,13156,14136,x,x,x
      Leisure and theme park attendants,9226,4,12585,-3.9,12464,-9.2,x,x,x,x,11891,13562,x,x,x,x
      Elementary personal services occupations n.e.c.,9229,x,12999,4.7,13868,7.3,x,x,x,x,11847,14334,x,x,x,x
    Elementary Cleaning Occupations,923,174,14793,-0.9,15181,-1.2,9832,11695,12309,12766,13722,15855,17126,17747,18620,21329
      Window cleaners,9231,x,16789,-2.0,16901,-5.4,x,x,x,x,x,x,x,x,x,x
      Road sweepers,9232,7,17503,0.6,18588,2.8,x,15964,16067,16346,16850,18053,19231,20243,x,x
"      Cleaners, domestics",9233,135,14144,0.1,14558,-0.9,9267,11281,11865,12456,13266,15109,16266,16946,17865,20677
"      Launderers, dry cleaners, pressers",9234,x,13479,1.3,13497,-1.0,x,x,x,x,12503,13934,x,x,x,x
      Refuse and salvage occupations,9235,19,18209,0.1,19054,1.5,14232,15822,16400,16814,17567,19527,20639,20938,21932,x
      Elementary cleaning occupations n.e.c.,9239,x,x,,x,,x,x,x,x,x,x,x,x,x,x
    Elementary Security Occupations,924,127,21054,-0.2,21589,-0.3,13776,16110,16933,17850,19403,22888,24955,25981,26956,30119
      Security guards and related occupations,9241,110,21649,0.3,22279,0.8,14706,16677,17673,18411,20062,23510,25480,26413,27244,30448
      Traffic wardens,9242,x,17765,-11.2,20750,-9.0,x,x,x,x,x,x,x,x,x,x
      School crossing patrol attendants,9243,x,x,,23312,,x,x,x,x,x,x,x,x,x,x
      School mid-day assistants,9244,4,x,,10876,-24.3,x,x,x,x,x,x,x,x,x,x
      Car park attendants,9245,6,17977,2.6,18136,-1.1,x,13860,x,15186,16868,18662,20000,x,x,x
      Elementary security occupations n.e.c.,9249,5,18919,0.1,19852,-2.9,x,14953,15702,16625,17846,21347,22220,x,x,x
    Elementary Sales Occupations,925,31,14331,4.8,15059,3.0,11636,12314,12528,12842,13492,15143,16352,16934,17543,x
      Shelf fillers,9251,29,14364,5.0,15137,3.0,11893,12327,12548,12832,13569,15157,16447,16999,17619,x
      Elementary sales occupations n.e.c.,9259,x,13449,7.7,14188,3.3,x,x,x,x,x,x,x,x,x,x
Not Classified,,:,,,,,,,,,,,,,,
