Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
      Sales accounts and business development managers,3545,391,19.35,,22.03,,10.61,13.38,14.4,15.44,17.42,21.59,24.45,26.35,28.59,35.91
      Conference and exhibition managers and organisers,3546,30,12.35,,14.38,,7.27,9.14,9.61,10.23,11.22,13.68,14.95,15.89,17.39,x
    Conservation and environmental associate professionals,355,10,10.49,,11.25,,6.61,7.9,8.14,8.72,9.79,11.11,12.56,13.37,x,x
      Conservation and environmental associate professionals,3550,10,10.49,,11.25,,6.61,7.9,8.14,8.72,9.79,11.11,12.56,13.37,x,x
    Public services and other associate professionals,356,408,13.76,,15.15,,9.24,10.6,11.15,11.84,12.56,14.99,16.43,17.28,18.34,21.84
      Public services associate professionals,3561,121,14.11,,15.21,,10.46,12.09,12.34,12.56,13.06,15.18,16.43,17.22,17.98,20.53
      Human resources and industrial relations officers,3562,115,13.05,,15,,8.62,9.74,10.12,10.72,11.82,14.46,16.29,17.02,18.28,23.04
      Vocational and industrial trainers and instructors,3563,114,13.38,,14.83,,9.18,10.36,10.81,11.21,12.25,14.63,16.33,17.21,18.34,21.75
      Careers advisers and vocational guidance specialists,3564,12,13.9,,15.24,,9.2,10.42,11.67,12.18,12.76,14.23,15.23,15.97,x,x
      Inspectors of standards and regulations,3565,22,13.73,,14.69,,9.28,10.55,11.09,11.51,12.38,14.83,16.03,16.31,16.85,x
      Health and safety officers,3567,25,15.99,,17.33,,9.6,11.85,12.53,13.26,14.64,17.29,18.96,20.45,21.54,x
Administrative and secretarial occupations,4,3074,9.85,,11.44,,7,7.86,8.17,8.52,9.16,10.72,11.82,12.52,13.46,16.42
  Administrative occupations,41,2446,9.98,,11.61,,7.12,8,8.32,8.68,9.31,10.85,12.01,12.68,13.58,16.62
    Administrative occupations: Government and related organisations,411,370,10.54,,11.48,,8.11,8.88,9.19,9.41,9.84,11.38,12.31,12.71,13.53,15.39
      National government administrative occupations,4112,217,10.08,,11.07,,8.14,8.96,9.14,9.33,9.6,10.77,11.68,12.17,12.55,14.85
      Local government administrative occupations,4113,141,11.28,,11.94,,8.11,8.83,9.23,9.55,10.35,12.26,13.15,13.58,13.61,15.6
      Officers of non-governmental organisations,4114,12,11.47,,13.93,,6.76,8.7,9.17,9.6,10.53,13.15,15.09,16.2,18.27,x
    Administrative occupations: Finance,412,616,10.4,,12.2,,7.19,8.11,8.53,8.91,9.63,11.44,12.6,13.34,14.3,17.84
      Credit controllers,4121,30,10.28,,11.24,,7.94,8.48,8.74,9.08,9.64,10.99,11.72,12.35,12.91,x
"      Book-keepers, payroll managers and wages clerks",4122,269,11,,12.75,,7.45,8.44,8.81,9.21,10,12.19,13.59,14.57,15.55,19.99
      Bank and post office clerks,4123,167,10.16,,11.59,,7.42,8.12,8.5,8.83,9.49,10.97,11.95,12.51,13.14,15.47
      Finance officers,4124,22,12.67,,15.45,,8.98,10.15,10.46,10.86,11.77,13.58,14.86,15.41,16.34,x
      Financial administrative occupations n.e.c.,4129,127,9.6,,11.46,,6.37,7.17,7.6,7.96,8.82,10.46,11.53,12.23,13.15,16.2
    Administrative occupations: Records,413,364,9.81,,11.29,,7.34,8.1,8.38,8.69,9.22,10.59,11.51,12.2,13.09,15.58
      Records clerks and assistants,4131,149,9.67,,11.01,,7.47,8.11,8.39,8.69,9.22,10.44,11.17,11.69,12.58,14.82
      Pensions and insurance clerks and assistants,4132,41,10.61,,13.3,,7.7,8.52,8.84,9.34,9.91,11.68,13.4,14.2,15.41,x
      Stock control clerks and assistants,4133,69,9.46,,10.88,,6.9,7.5,7.89,8.14,8.78,10.33,11.32,11.97,13.16,15.84
      Transport and distribution clerks and assistants,4134,53,10.67,,11.76,,7.55,8.37,8.72,9.19,9.81,11.51,12.44,13.21,13.83,15.94
      Library clerks and assistants,4135,34,8.97,,9.95,,7.19,8,8.24,8.4,8.74,9.35,9.77,10.18,10.62,x
      Human resources administrative occupations,4138,18,10.12,,10.85,,7.47,8.02,8.49,8.79,9.57,11.01,11.97,12.23,12.65,x
    Other administrative occupations,415,905,9.15,,10.42,,6.71,7.46,7.76,8.02,8.6,9.87,10.75,11.27,12.06,14.81
      Sales administrators,4151,61,9.73,,10.89,,7.16,7.95,8.27,8.61,9.13,10.59,11.45,11.98,12.56,14.94
      Other administrative occupations n.e.c.,4159,844,9.1,,10.38,,6.68,7.41,7.72,8,8.55,9.83,10.71,11.21,12.03,14.79
    Administrative occupations: Office managers and supervisors,416,192,13.34,,15.56,,8.14,9.41,10,10.73,11.99,14.57,16.53,17.55,19.01,23.54
      Office managers,4161,159,13.62,,16.14,,8.39,9.86,10.47,11.05,12.35,14.95,16.94,18.08,19.65,24.42
      Office supervisors,4162,33,11.29,,12.71,,7.47,8.63,8.88,9.11,9.9,12.7,14.17,15.05,16.02,x
  Secretarial and related occupations,42,628,9.29,,10.67,,6.67,7.39,7.69,8,8.62,10.1,11.14,11.74,12.62,15.58
    Secretarial and related occupations,421,628,9.29,,10.67,,6.67,7.39,7.69,8,8.62,10.1,11.14,11.74,12.62,15.58
      Medical secretaries,4211,43,10.45,,10.65,,8.26,8.98,9.41,9.62,9.97,10.82,11.14,11.15,11.15,x
      Legal secretaries,4212,26,9.86,,10.74,,7.5,8.16,8.33,8.62,9.05,10.4,10.95,11.71,12.2,x
      School secretaries,4213,30,9.23,,10.36,,7.09,7.62,7.95,8.14,8.73,9.77,10.9,11.39,11.99,x
      Company secretaries,4214,30,11.17,,14.89,,6.82,7.67,8.25,8.96,10,12.5,14.91,16.66,19.4,x
      Personal assistants and other secretaries,4215,245,10.88,,12.41,,7.39,8.38,8.74,9.1,10,11.95,13.33,14.06,15.14,17.98
      Receptionists,4216,217,7.93,,8.39,,6.25,6.76,6.99,7.14,7.5,8.37,8.79,9.08,9.46,10.87
      Typists and related keyboard occupations,4217,37,8.64,,9.99,,6.5,7.12,7.38,7.62,8.2,9.36,10,10.36,11.18,x
Skilled trades occupations,5,1911,10.86,,11.93,,6.75,7.83,8.39,8.87,9.9,11.97,13.16,13.92,14.84,17.6
  Skilled agricultural and related trades,51,107,8.58,,9.29,,6.36,6.85,7.17,7.42,8.06,9.09,9.82,10.31,10.7,12.41
    Agricultural and related trades,511,107,8.58,,9.29,,6.36,6.85,7.17,7.42,8.06,9.09,9.82,10.31,10.7,12.41
      Farmers,5111,5,9.85,,11.89,,x,x,8.02,8.48,9.01,10.67,x,x,x,x
      Horticultural trades,5112,x,7.7,,8.48,,x,x,x,6.84,7.29,8.05,x,x,x,x
      Gardeners and landscape gardeners,5113,52,8.6,,9.23,,6.32,6.75,7.07,7.42,8.15,9.21,9.91,10.29,10.56,x
      Groundsmen and greenkeepers,5114,40,8.48,,9.04,,6.26,6.91,7.17,7.41,8.01,8.86,9.42,9.75,10.46,x
      Agricultural and fishing trades n.e.c.,5119,6,8.71,,9.8,,x,x,x,7.29,7.91,9.68,x,x,x,x
"  Skilled metal, electrical and electronic trades",52,983,12.35,,13.16,,8,9.36,9.95,10.41,11.4,13.35,14.58,15.34,16.21,19.07
"    Metal forming, welding and related trades",521,78,11.45,,12.41,,8.02,9.15,9.45,9.93,10.72,12.13,13.37,14.23,15.26,16.89
      Smiths and forge workers,5211,x,10.06,,10.2,,x,x,x,x,x,x,x,x,x,x
"      Moulders, core makers and die casters",5212,x,8.93,,9.37,,x,x,x,x,x,x,x,x,x,x
      Sheet metal workers,5213,13,11.36,,11.51,,7.21,8.52,9.16,9.6,10.51,12,12.68,13.07,x,x
"      Metal plate workers, and riveters",5214,10,12.04,,13.86,,x,10.2,10.64,10.89,11.24,13.2,14.98,x,x,x
      Welding trades,5215,44,11.02,,12.04,,8.06,9,9.28,9.69,10.36,11.87,12.63,13.46,14.65,x
      Pipe fitters,5216,7,15.15,,15.47,,x,12.31,13.36,13.85,14.33,15.77,15.92,x,x,x
"    Metal machining, fitting and instrument making trades",522,379,12.12,,12.91,,7.55,8.94,9.55,10.08,11.09,13.09,14.38,15.16,16.01,18.72
      Metal machining setters and setter-operators,5221,61,11.19,,11.96,,7.75,9.11,9.37,9.84,10.58,12.07,13.11,13.55,14.37,x
"      Tool makers, tool fitters and markers-out",5222,10,12.08,,12.63,,x,9.31,10,11.16,11.62,12.67,14.18,14.8,x,x
      Metal working production and maintenance fitters,5223,290,12.22,,13.01,,7.5,8.85,9.53,10.06,11.16,13.18,14.62,15.35,16.25,19.23
      Precision instrument makers and repairers,5224,12,13.73,,15.55,,8.68,9.98,10.47,11.27,12.51,15.24,16.84,x,x,x
      Air-conditioning and refrigeration engineers,5225,6,13.62,,13.38,,x,10.05,10.48,11.47,13.05,13.96,14.23,x,x,x
    Vehicle trades,523,160,11.08,,12.06,,7.5,8.85,9.14,9.58,10.37,11.92,12.88,13.55,14.49,18.38
"      Vehicle technicians, mechanics and electricians",5231,103,10.8,,11.68,,7.06,8.5,8.92,9.36,10.08,11.56,12.49,13.09,13.73,16.99
      Vehicle body builders and repairers ,5232,22,10.33,,10.89,,7.63,8.91,9.03,9.46,10,10.83,11.83,12,12.31,x
      Vehicle paint technicians,5234,9,10.96,,11.1,,x,9.01,9.05,9.49,10.02,11.41,12.37,12.57,x,x
      Aircraft maintenance and related trades,5235,12,16.28,,15.6,,x,10.88,11.25,11.94,14.14,17.17,17.86,18.44,x,x
      Boat and ship builders and repairers,5236,9,12.05,,13.17,,x,9.59,10.38,10.56,11.45,12.74,13.57,x,x,x
      Rail and rolling stock builders and repairers,5237,5,18.88,,17.4,,x,x,13.3,14.42,16.28,19.82,x,x,x,x
    Electrical and electronic trades,524,305,13.3,,13.84,,8.88,10.26,10.91,11.45,12.45,14.16,15.25,15.93,16.63,19.29
      Electricians and electrical fitters,5241,124,13.29,,13.76,,8.89,10.5,11.1,11.55,12.45,14.05,15.07,15.58,16.28,18.77
      Telecommunications engineers,5242,44,13.81,,14.12,,9.57,11.45,12.42,12.69,13.32,14.44,15.64,16.07,16.44,x
"      TV, video and audio engineers",5244,5,11,,12.19,,x,x,8.78,9.39,10.25,11.87,x,x,x,x
      IT engineers,5245,15,13.17,,14.89,,7.34,8.92,9.99,10.55,11.99,15.75,17.26,18.46,20.26,x
      Electrical and electronic trades n.e.c.,5249,117,12.96,,13.76,,8.77,9.99,10.58,11.16,12.05,14.02,15.19,15.85,16.75,19.81
"    Skilled metal, electrical and electronic trades supervisors",525,61,14.06,,15.28,,8.82,10.65,11.32,11.96,12.95,15.33,16.56,17.78,19.25,x
"      Skilled metal, electrical and electronic trades supervisors",5250,61,14.06,,15.28,,8.82,10.65,11.32,11.96,12.95,15.33,16.56,17.78,19.25,x
  Skilled construction and building trades,53,349,11.27,,12.21,,7.5,8.84,9.35,9.75,10.5,12.07,13.05,13.68,14.44,17.34
    Construction and building trades,531,252,11.2,,12.12,,7.48,8.75,9.25,9.63,10.43,12,13,13.6,14.39,16.93
      Steel erectors,5311,5,10.05,,11.1,,x,x,x,9.08,9.6,10.49,x,x,x,x
      Bricklayers and masons,5312,19,11.17,,12.01,,8.14,9.16,9.86,10.18,10.6,11.58,12.36,12.63,12.9,x
"      Roofers, roof tilers and slaters",5313,12,10.38,,10.83,,7.77,8.6,9,9.09,10.06,10.99,11.8,12.5,x,x
      Plumbers and heating and ventilating engineers,5314,66,13.18,,13.73,,8.47,10.26,11,11.42,12.28,13.92,15,15.78,16.49,x
      Carpenters and joiners,5315,87,10.7,,11.04,,7.31,8.75,9.13,9.48,10.01,11.27,11.92,12.3,13.05,14.54
"      Glaziers, window fabricators and fitters",5316,23,8.95,,9.7,,7,7.42,7.65,7.91,8.5,9.5,10.29,10.92,11.38,x
      Construction and building trades n.e.c.,5319,40,11.79,,13.96,,7.01,8.68,9.49,9.74,10.64,12.65,14.66,16.26,17.16,x
    Building finishing trades,532,51,10.35,,10.97,,7.22,8.5,8.83,9.4,10,11,11.66,12,12.5,x
      Plasterers,5321,10,10.68,,10.81,,x,8.61,8.94,9.23,10.02,11.19,11.65,x,x,x
      Floorers and wall tilers,5322,9,10.27,,10.82,,x,8.45,8.89,9.4,9.5,11.31,11.79,x,x,x
      Painters and decorators,5323,32,10.33,,11.06,,7.16,8.39,8.8,9.37,9.95,10.81,11.62,11.97,12.36,x
    Construction and building trades supervisors,533,46,13,,13.97,,8.33,10.25,10.7,11.15,12.15,14.07,15.31,16.06,16.88,x
      Construction and building trades supervisors,5330,46,13,,13.97,,8.33,10.25,10.7,11.15,12.15,14.07,15.31,16.06,16.88,x
"  Textiles, printing and other skilled trades",54,473,8.13,,9.37,,6.08,6.57,6.84,7.06,7.5,8.79,9.7,10.22,11.02,13.54
    Textiles and garments trades,541,27,8.85,,10.14,,6.13,6.76,7,7.2,7.89,9.79,10.75,11.37,12.19,x
      Weavers and knitters,5411,x,8.75,,9.03,,x,x,x,7.31,8.57,9.59,x,x,x,x
      Upholsterers,5412,8,9.29,,10.35,,x,7.38,7.56,8.04,8.49,10.22,x,x,x,x
      Footwear and leather working trades,5413,7,8.95,,10.55,,x,6.73,7.02,7.18,7.62,9.66,x,x,x,x
      Tailors and dressmakers,5414,x,7.22,,9.01,,x,x,x,x,7,8.29,x,x,x,x
"      Textiles, garments and related trades n.e.c.",5419,x,x,,11.18,,x,x,x,6.73,6.94,x,x,x,x,x
    Printing trades,542,52,10.97,,11.91,,7,7.91,8.27,8.66,9.78,12.19,13.07,14.19,15.07,x
      Pre-press technicians,5421,6,10.26,,11.26,,x,7.99,8.57,9.07,9.63,11.53,12.39,x,x,x
      Printers,5422,27,12.39,,13.16,,7.69,8.84,9.45,10.02,11.38,13.36,14.97,15.55,16.64,x
      Print finishing and binding workers,5423,20,8.96,,10.42,,6.74,7.1,7.54,7.83,8.27,10.23,11.47,12.22,12.71,x
    Food preparation and hospitality trades,543,348,7.77,,8.79,,6,6.48,6.65,6.95,7.34,8.38,9.08,9.58,10.09,12.01
      Butchers,5431,28,7.95,,8.79,,6.02,6.73,7,7.09,7.49,8.27,8.81,9.15,9.62,x
      Bakers and flour confectioners,5432,28,8.02,,8.66,,6.24,6.73,7.14,7.34,7.63,8.46,9.13,9.4,9.62,x
      Fishmongers and poultry dressers,5433,5,7,,7.81,,x,x,6.62,6.66,6.77,7.25,x,x,x,x
      Chefs,5434,152,7.64,,8.63,,5.96,6.25,6.5,6.63,7.05,8.23,9.01,9.58,10.09,11.98
      Cooks,5435,68,7.32,,8.01,,6,6.35,6.5,6.72,7.01,7.88,8.37,8.66,9.03,10.05
      Catering and bar managers,5436,67,8.65,,9.9,,6.41,7.19,7.38,7.45,7.86,9.54,10.26,11.04,11.78,x
    Other skilled trades,544,45,8.91,,10.09,,6.42,7,7.36,7.59,8.32,9.47,10.07,11.09,11.96,x
"      Glass and ceramics makers, decorators and finishers",5441,6,7.79,,8.89,,x,6.77,6.9,7.08,7.46,8.37,9.21,x,x,x
      Furniture makers and other craft woodworkers,5442,14,9.07,,9.36,,6.63,7.4,7.75,8.01,8.58,9.5,9.88,10.03,10.41,x
      Florists,5443,5,6.54,,6.95,,x,6,x,6.08,6.25,6.75,7.23,x,x,x
      Other skilled trades n.e.c.,5449,20,9.52,,11.53,,6.81,7.59,8.02,8.5,8.97,11.27,12.45,13.8,14.64,x
"Caring, leisure and other service occupations",6,2333,8.26,,9.18,,6.11,6.65,6.93,7.16,7.69,8.89,9.71,10.21,10.82,12.71
  Caring personal service occupations,61,1914,8.31,,9.04,,6.18,6.73,6.99,7.21,7.74,8.91,9.7,10.17,10.72,12.4
    Childcare and related personal services,612,667,8.01,,8.87,,6.15,6.65,6.88,7.06,7.5,8.57,9.31,9.82,10.28,11.93
      Nursery nurses and assistants,6121,148,7,,8.08,,5.93,6.03,6.18,6.3,6.59,7.67,8.68,9.42,10.15,11.63
      Childminders and related occupations,6122,17,8.44,,9.07,,6.01,6.8,6.95,7.14,7.68,9.13,10,10.23,10.96,x
      Playworkers,6123,44,7.25,,8.15,,5.97,6.19,6.3,6.5,6.81,7.69,8.27,8.71,9.24,x
      Teaching assistants,6125,328,8.32,,9.27,,6.58,7.02,7.23,7.43,7.85,8.81,9.58,9.96,10.4,12.28
      Educational support assistants,6126,130,8.18,,9.06,,6.55,6.96,7.13,7.35,7.76,8.71,9.24,9.7,10.17,11.84
    Animal care and control services,613,35,8.07,,8.73,,5.96,6.32,6.54,7,7.5,8.9,9.66,10,10.51,x
      Veterinary nurses,6131,11,8.84,,8.91,,6.07,7.1,7.37,7.61,8.08,9.32,9.99,10.19,10.58,x
      Pest control officers,6132,x,9.93,,10.25,,x,x,x,x,x,10.4,x,x,x,x
      Animal care services occupations n.e.c.,6139,23,7.5,,8.47,,5.93,6.11,6.32,6.5,7.08,8.3,9.01,9.52,10,x
    Caring personal services,614,1212,8.5,,9.12,,6.2,6.79,7.03,7.3,7.9,9.12,9.91,10.41,10.96,12.64
      Nursing auxiliaries and assistants,6141,387,9.33,,9.87,,7.03,7.68,8,8.26,8.72,9.87,10.68,11.14,11.59,13.27
      Ambulance staff (excluding paramedics),6142,19,11.35,,12.04,,8.41,9.22,9.61,9.63,10.49,12.3,13.89,14.17,15.05,x
      Dental nurses,6143,38,9,,9.44,,6.5,7.2,7.68,7.95,8.5,9.61,10.07,10.5,11.11,x
      Houseparents and residential wardens,6144,27,9.84,,10.83,,6.54,7.57,8.02,8.53,9.21,10.7,11.57,12.1,12.78,x
      Care workers and home carers,6145,669,7.82,,8.48,,6.03,6.42,6.62,6.84,7.28,8.44,9.16,9.64,10.19,11.86
      Senior care workers,6146,46,7.89,,8.91,,6.22,6.74,6.96,7.08,7.46,8.53,9.42,10.12,10.68,x
      Care escorts,6147,14,7.24,,7.72,,5.99,6.48,6.59,6.76,7,7.63,7.83,8.13,8.5,x
"      Undertakers, mortuary and crematorium assistants",6148,12,9.96,,10.49,,7.4,8.35,8.58,8.74,9.39,10.48,11.15,11.45,12.05,x
"  Leisure, travel and related personal service occupations",62,419,8.06,,9.83,,5.98,6.33,6.56,6.91,7.47,8.76,9.89,10.55,11.5,14.57
    Leisure and travel services,621,192,8.71,,11.25,,6.05,6.54,6.89,7.19,7.93,9.96,11.69,12.73,13.9,18.55
      Sports and leisure assistants,6211,74,7.27,,8.35,,5.93,6.05,6.15,6.37,6.83,7.8,8.55,8.93,9.48,11.22
      Travel agents,6212,40,8.45,,9.7,,6.23,6.84,7.01,7.24,7.86,9.35,10.61,11.29,12.23,x
      Air travel assistants,6214,39,12.7,,14.42,,7.05,8.03,8.46,8.82,10.46,14.07,17.03,19.56,22,x
      Rail travel assistants,6215,22,13.8,,14.51,,9.92,11.11,11.77,12.23,12.8,14.81,15.58,16.71,17.13,x
      Leisure and travel service occupations n.e.c.,6219,17,8.33,,13.98,,6,6.4,6.5,6.85,7.57,9.03,x,x,x,x
    Hairdressers and related services,622,71,6.67,,7.68,,5.72,5.93,5.97,6,6.32,7.16,7.9,8.21,8.57,x
      Hairdressers and barbers,6221,51,6.5,,7.42,,5.42,x,5.93,6,6.18,7,7.55,8,8.39,x
      Beauticians and related occupations,6222,20,7.11,,8.33,,5.93,6,6.09,6.34,6.72,7.66,8.24,8.92,9.19,x
    Housekeeping and related services,623,116,8.22,,8.97,,6.05,6.56,6.93,7.21,7.67,8.74,9.37,9.81,10.2,11.85
      Housekeepers and related occupations,6231,43,7.39,,8.01,,5.93,6.14,6.3,6.5,6.98,7.57,8.26,8.67,9.03,x
      Caretakers,6232,72,8.72,,9.47,,6.41,7.21,7.59,7.92,8.28,9.24,9.91,10.38,11,12.24
    Cleaning and housekeeping managers and supervisors,624,41,7.96,,9.34,,6.01,6.49,6.89,7.02,7.47,8.33,9.32,10,10.52,x
      Cleaning and housekeeping managers and supervisors,6240,41,7.96,,9.34,,6.01,6.49,6.89,7.02,7.47,8.33,9.32,10,10.52,x
Sales and customer service occupations,7,2037,7.05,,8.69,,5.93,6.1,6.25,6.37,6.67,7.6,8.39,8.87,9.5,11.58
  Sales occupations,71,1527,6.8,,8.06,,5.93,6.03,6.15,6.28,6.5,7.15,7.69,8.09,8.55,10.2
    Sales assistants and retail cashiers,711,1332,6.66,,7.62,,5.93,6,6.08,6.2,6.42,6.97,7.4,7.71,8.13,9.39
      Sales and retail assistants,7111,1123,6.56,,7.53,,5.93,5.97,6.02,6.1,6.37,6.88,7.26,7.59,8.02,9.27
      Retail cashiers and check-out operators,7112,110,6.77,,7.12,,6.2,x,6.37,6.47,6.63,6.95,7.21,7.34,7.54,8.18
      Telephone salespersons,7113,34,8.66,,9.7,,6.42,6.97,7.25,7.6,8.15,9.36,10.12,10.45,11.09,x
      Pharmacy and other dispensing assistants,7114,51,7.47,,8.02,,6.12,6.5,6.58,6.75,7.06,7.73,8.16,8.45,8.7,9.89
      Vehicle and parts salespersons and advisers,7115,14,8.21,,9.08,,5.94,6.3,6.64,6.98,7.69,8.9,9.48,9.76,x,x
    Sales related occupations,712,78,8.68,,11.06,,6.27,7,7.4,7.54,8.15,9.61,10.66,11.29,12.02,x
      Collector salespersons and credit agents,7121,x,9.49,,11.07,,x,x,x,x,9.09,x,x,x,x,x
"      Debt, rent and other cash collectors",7122,21,8.53,,9.45,,6.47,7.29,7.47,7.66,8.15,9.16,9.92,10.31,10.98,x
      Roundspersons and van salespersons,7123,7,8.69,,9.59,,x,6.93,7.37,7.5,7.83,9.21,9.77,x,x,x
      Market and street traders and assistants,7124,x,x,,x,,x,x,x,x,x,x,x,x,x,x
      Merchandisers and window dressers,7125,18,8.4,,11.21,,6.17,6.5,6.92,7.07,7.64,9.47,10.78,11.75,13.04,x
      Sales related occupations n.e.c.,7129,28,9.1,,12.25,,6.6,7.27,7.5,7.91,8.34,9.98,11.26,11.96,12.8,x
    Sales supervisors,713,118,8.29,,9.67,,6.43,6.79,6.98,7.14,7.66,8.93,9.96,10.71,11.28,13.46
      Sales supervisors,7130,118,8.29,,9.67,,6.43,6.79,6.98,7.14,7.66,8.93,9.96,10.71,11.28,13.46
  Customer service occupations,72,510,8.72,,10.27,,6.1,6.5,6.9,7.29,8.01,9.57,10.47,11.1,11.9,14.66
    Customer service occupations,721,446,8.36,,9.36,,6.09,6.37,6.68,7.02,7.71,9.09,9.89,10.32,10.88,12.95
      Call and contact centre occupations,7211,46,8.53,,9.35,,6.34,6.88,7.18,7.5,7.97,9.17,9.88,10.25,10.55,x
      Telephonists,7213,14,8.43,,9.05,,6,6.4,6.79,7.2,7.89,8.95,10.08,10.4,11.06,x
      Communication operators,7214,17,12.88,,13.18,,8.17,9.63,10,10.87,11.9,13.68,14.43,15.09,15.99,x
      Market research interviewers,7215,11,8.3,,9.81,,6.49,7,7.18,7.48,7.88,8.91,9.78,10.16,x,x
      Customer service occupations n.e.c.,7219,358,8.2,,9.15,,6.09,6.25,6.5,6.85,7.53,8.91,9.72,10.12,10.62,12.46
    Customer service managers and supervisors,722,65,13.5,,15.55,,8.26,9.89,10.42,11.01,12.36,15.11,16.95,18.22,19.76,24.52
      Customer service managers and supervisors,7220,65,13.5,,15.55,,8.26,9.89,10.42,11.01,12.36,15.11,16.95,18.22,19.76,24.52
"Process, plant and machine operatives",8,1453,9.33,,10.33,,6.39,7.14,7.5,7.88,8.57,10.13,11.11,11.73,12.5,15
"  Process, plant and machine operatives",81,738,9.24,,10.4,,6.27,6.97,7.3,7.69,8.46,10.22,11.34,12.02,13.06,15.44
    Process operatives,811,253,8.33,,9.37,,6.08,6.53,6.85,7.07,7.63,9.01,9.98,10.63,11.39,13.99
"      Food, drink and tobacco process operatives",8111,153,7.68,,8.6,,6,6.41,6.55,6.82,7.18,8.31,8.96,9.49,10.21,11.96
      Glass and ceramics process operatives,8112,5,8.81,,10.09,,x,6.9,7.05,7.78,8.29,x,x,x,x,x
      Textile process operatives,8113,13,8.62,,9.73,,6.11,7.09,7.21,7.55,7.99,9.24,9.87,10.37,x,x
      Chemical and related process operatives,8114,35,9.16,,10.8,,6.01,6.5,6.94,7.49,8.49,10.42,11.95,12.73,14.33,x
      Rubber process operatives,8115,4,10.54,,10.58,,x,x,8.29,8.43,9.57,11.75,12.77,x,x,x
      Plastics process operatives,8116,15,9.17,,9.84,,6.7,7.09,7.28,7.47,8.48,9.9,10.91,11.39,11.61,x
      Metal making and treating process operatives,8117,11,11.18,,11.63,,7.8,8.72,9.15,9.41,10.09,12.23,13.5,14.34,14.93,x
      Electroplaters,8118,5,9.65,,10.16,,x,7.63,7.89,8.06,8.58,10.37,11.34,x,x,x
      Process operatives n.e.c.,8119,12,9.8,,10.65,,6.85,7.92,8.4,8.62,9.24,10.71,11.48,12.37,13.31,x
    Plant and machine operatives,812,107,10.3,,11.3,,6.75,7.56,7.93,8.39,9.27,11.3,12.4,13.27,13.99,16.96
      Paper and wood machine operatives,8121,24,9.17,,10.01,,6.66,7.45,7.74,8,8.5,10.01,11.05,11.47,11.98,x
      Coal mine operatives,8122,x,14.86,,16.89,,x,x,x,x,x,x,x,x,x,x
      Quarry workers and related operatives,8123,4,11.73,,14.39,,x,x,10.48,10.67,11.21,12.6,x,x,x,x
      Energy plant operatives,8124,7,11.29,,12.34,,x,7.58,7.78,7.93,9.57,11.72,13.96,x,x,x
      Metal working machine operatives,8125,27,9.53,,10.13,,6.46,7.18,7.38,7.68,8.56,10.42,11.5,12.08,13.03,x
      Water and sewerage plant operatives,8126,11,13.27,,13.35,,8.59,10.21,10.83,11.26,12.26,13.7,14.96,15.35,x,x
      Printing machine assistants,8127,16,10.26,,11.23,,6.66,7.74,8.05,8.5,9.45,11.16,12.08,13.07,14,x
      Plant and machine operatives n.e.c.,8129,17,10.12,,12.11,,6.77,7.35,7.74,8.35,9.21,11.34,13.49,x,x,x
    Assemblers and routine operatives,813,242,9.27,,10.47,,6.23,6.99,7.36,7.78,8.5,10.28,11.4,12.25,13.41,15.5
      Assemblers (electrical and electronic products),8131,18,8.69,,9.52,,6.24,6.84,7.1,7.52,8.21,9.34,10,10.12,10.46,x
      Assemblers (vehicles and metal goods),8132,46,13.16,,13.63,,8.04,9.66,10.09,10.77,11.4,14.13,14.88,15.4,16.7,x
      Routine inspectors and testers,8133,43,10.56,,11.56,,7.5,8.34,8.7,9.07,9.77,11.74,13.23,14.1,14.95,x
"      Weighers, graders and sorters",8134,7,7.95,,8.73,,x,6.42,7,7.23,7.55,8.78,9.69,x,x,x
"      Tyre, exhaust and windscreen fitters",8135,16,7.77,,8.64,,6,6.2,6.43,6.55,7.14,8.53,9.52,10.1,10.45,x
      Sewing machinists,8137,17,7.4,,8.36,,5.93,6.12,6.29,6.5,6.79,7.94,8.51,9.08,10,x
      Assemblers and routine operatives n.e.c.,8139,97,8.51,,9.35,,6.02,6.63,6.95,7.16,7.85,9.14,10.12,10.64,11.49,13.41
    Construction operatives,814,136,10.33,,11.51,,6.67,7.83,8.28,8.7,9.55,11.32,12.5,13.31,14.18,16.37
"      Scaffolders, stagers and riggers",8141,14,13.79,,14.13,,8.89,9.57,10.02,11.05,12.05,14.84,15.44,16.06,16.7,x
      Road construction operatives,8142,19,11.1,,11.68,,8.19,9.05,9.34,9.55,10.33,11.36,12.47,13.02,14.06,x
      Rail construction and maintenance operatives,8143,13,12.83,,14.03,,9.62,10.54,10.97,11.19,12.07,13.51,15.02,15.46,16.78,x
      Construction operatives n.e.c.,8149,90,9.56,,10.62,,6.49,7.31,7.66,8.02,8.7,10.32,11.4,11.99,12.82,14.99
  Transport and mobile machine drivers and operatives,82,715,9.38,,10.26,,6.51,7.34,7.67,8.03,8.7,10.06,10.87,11.5,12.15,14.4
    Road transport drivers,821,588,9.07,,9.72,,6.42,7.21,7.5,7.88,8.47,9.75,10.48,10.9,11.52,13.1
      Large goods vehicle drivers,8211,167,9.79,,10.24,,7.65,8.31,8.51,8.78,9.25,10.32,11.07,11.52,11.96,13.35
