Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
   Leisure and travel service occupations n.e.c.,6219,x,12.4,2.2,13.25,-1.0,x,x,x,11.31,11.58,13.12,x,x,x,x
  Hairdressers and Related Services,622,25,11,10.3,11.65,14.2,10.17,x,x,10.42,10.73,11.25,12,12.63,13.09,x
   Hairdressers and barbers,6221,15,11.11,11.2,11.87,17.5,8.43,10.35,x,10.42,10.54,11.38,12.81,13.2,13.62,x
   Beauticians and related occupations,6222,10,11,10.8,11.32,8.7,x,x,x,10.42,10.77,11.15,11.72,11.99,x,x
  Housekeeping and Related Services,623,57,12.33,7.1,13.05,5.7,10.61,10.99,11.24,11.41,11.85,13,13.81,14.3,14.8,x
   Housekeepers and related occupations,6231,16,11.57,6.7,12.29,6.4,10.5,10.76,10.9,10.95,11.4,11.98,12.45,12.74,13.62,x
   Caretakers,6232,42,12.68,7.2,13.32,5.0,10.72,11.17,11.38,11.61,12.13,13.45,14.28,14.44,15.18,x
  Cleaning and Housekeeping Managers and Supervisors,624,29,12.77,8.6,13.35,6.8,10.95,11.38,11.53,11.85,12.22,13.4,13.99,14.39,15,x
   Cleaning and housekeeping managers and supervisors,6240,29,12.77,8.6,13.35,6.8,10.95,11.38,11.53,11.85,12.22,13.4,13.99,14.39,15,x
  Bed and Breakfast and Guest House Owners and Proprietors ,625,..,,,,,,,,,,,,,,
   Bed and breakfast and guest house owners and proprietors ,6250,..,,,,,,,,,,,,,,
 Community and civil enforcement occupations,63,13,14.36,6.8,14.33,6.9,11.27,11.85,12.2,12.46,13.17,14.95,15.8,16.1,16.47,x
  Community and Civil Enforcement Occupations,631,13,14.36,6.8,14.33,6.9,11.27,11.85,12.2,12.46,13.17,14.95,15.8,16.1,16.47,x
   Police community support officers,6311,5,16.1,4.4,16.4,5.0,x,x,15.13,15.39,15.87,16.42,16.93,x,x,x
   Parking and civil enforcement occupations,6312,8,12.7,9.5,13.28,9.9,x,11.36,11.6,11.83,12.23,13.29,14.44,14.67,x,x
Sales and customer service occupations,7,625,12.15,8.0,13.43,6.8,10.45,10.87,11,11.16,11.72,12.88,13.82,14.43,15.25,18.05
 Sales occupations,71,384,11.71,8.8,12.81,5.7,10.42,10.72,10.88,11,11.25,12.16,12.9,13.45,14.07,16.3
  Sales Assistants and Retail Cashiers,711,311,11.47,8.5,12.69,6.8,10.42,10.59,10.76,10.92,11.06,12,12.65,13.19,13.88,16.26
   Sales and retail assistants,7111,273,11.51,7.8,12.79,6.4,10.42,10.6,10.79,10.96,11.1,12.07,12.78,13.37,14.07,16.67
   Retail cashiers and check-out operators,7112,5,10.5,4.6,11.16,3.8,x,x,x,10.42,10.42,10.59,11.06,x,x,x
   Telephone salespersons,7113,5,11.24,2.5,12.36,5.9,x,10.71,10.75,10.76,10.88,11.79,12.86,x,x,x
   Pharmacy and optical dispensing assistants,7114,18,10.97,9.7,11.21,8.6,10.42,10.58,10.7,10.76,10.89,11.11,11.45,11.58,11.64,x
   Vehicle and parts salespersons and advisers,7115,10,12.42,9.3,13.56,6.6,10.51,10.98,11.16,11.39,11.88,12.68,13.33,13.58,x,x
  Sales Related Occupations,712,24,12.27,5.4,13.03,0.3,10.82,11.03,11.41,11.58,11.98,12.91,13.63,14.03,14.64,x
   Collector salespersons and credit agents,7121,..,,,,,,,,,,,,,,
"   Debt, rent and other cash collectors",7122,8,12.26,7.0,12.78,4.0,10.74,11.1,11.39,11.52,11.98,12.63,13.19,13.61,x,x
   Roundspersons and van salespersons,7123,x,11.45,2.9,12.6,2.3,x,x,x,x,x,x,x,x,x,x
   Market and street traders and assistants,7124,x,x,,15.05,-3.0,x,x,x,x,x,x,x,x,x,x
   Visual merchandisers and related occupations,7125,x,x,,12.07,-15.4,x,x,x,x,x,x,x,x,x,x
   Sales related occupations n.e.c.,7129,11,12.39,3.7,13.39,-2.4,10.94,11.08,11.57,11.77,12.05,13.49,14.21,14.64,15.37,x
  Shopkeepers and Sales Supervisors,713,49,12.43,7.6,13.45,1.3,10.97,11.41,11.59,11.73,12.1,12.93,13.75,14.13,14.38,x
   Shopkeepers and owners - retail and wholesale,7131,x,x,,17.11,-5.7,x,x,x,x,x,x,x,x,x,x
   Sales supervisors - retail and wholesale ,7132,47,12.4,7.9,13.32,2.4,10.99,11.41,11.59,11.73,12.08,12.87,13.66,14.02,14.32,x
 Customer service occupations,72,241,13.23,7.1,14.45,8.5,10.81,11.38,11.77,11.94,12.58,14.16,15.27,16.06,16.85,19.65
  Customer Service Occupations,721,224,13.08,8.0,14.26,9.1,10.73,11.31,11.69,11.86,12.4,13.88,14.92,15.7,16.57,19.41
   Call and contact centre occupations,7211,20,12.32,8.4,12.98,5.4,10.67,11.11,11.32,11.63,11.92,12.85,13.36,13.75,14.46,x
   Telephonists,7212,x,14.02,4.8,15.13,3.4,x,x,x,x,x,x,x,x,x,x
   Communication operators,7213,7,15.32,8.7,15.75,7.1,x,12.59,13.52,14.04,14.8,15.97,16.75,17.2,x,x
   Market research interviewers,7214,x,x,,13.86,12.4,x,x,x,x,x,x,x,x,x,x
   Customer service occupations n.e.c.,7219,194,13.09,8.3,14.32,9.6,10.71,11.31,11.69,11.86,12.4,13.9,14.93,15.77,16.69,19.65
  Customer Service Supervisors,722,16,16.28,5.4,17.06,4.1,12.53,13.49,13.93,14.39,15.59,16.83,18.43,19.05,19.85,x
   Customer service supervisors,7220,16,16.28,5.4,17.06,4.1,12.53,13.49,13.93,14.39,15.59,16.83,18.43,19.05,19.85,x
"Process, plant and machine operatives",8,1051,13.85,7.7,14.97,6.2,10.87,11.54,11.93,12.29,13.02,14.69,15.8,16.52,17.38,20.04
" Process, plant and machine operatives",81,508,13.32,7.0,14.43,6.4,10.68,11.25,11.52,11.87,12.54,14.25,15.38,16.07,16.95,19.67
  Process Operatives,811,179,12.6,9.0,13.45,7.5,10.53,11,11.24,11.47,12.03,13.22,14.1,14.58,15.3,17.16
"   Food, drink and tobacco process operatives",8111,116,12.35,9.7,13.11,9.2,10.46,10.87,11.04,11.24,11.65,12.96,13.71,14.15,14.77,16.49
   Textile process operatives,8112,8,12.8,8.8,13.24,6.4,x,11.04,11.31,11.86,12.1,13.32,14.08,14.39,x,x
   Chemical and related process operatives,8113,14,13.42,3.3,15.34,3.6,11.1,11.75,12.06,12.31,12.75,14.89,15.44,16.54,x,x
   Plastics process operatives,8114,13,12.59,4.9,13.07,0.5,x,11,11.15,11.37,12.01,13.18,13.9,14.55,15.1,x
   Metal making and treating process operatives,8115,13,13.35,2.3,14.86,6.0,11.32,11.95,12,12.29,12.54,14.73,16.76,17.17,17.69,x
   Process operatives n.e.c.,8119,16,13.15,9.2,13.59,-0.1,10.91,11.53,11.95,12.06,12.52,13.73,14.26,14.51,15.45,x
  Metal Working Machine Operatives,812,9,14.31,14.1,14.83,11.1,11,11.43,11.72,12.62,13.66,14.77,15.75,16.47,x,x
   Metal working machine operatives ,8120,9,14.31,14.1,14.83,11.1,11,11.43,11.72,12.62,13.66,14.77,15.75,16.47,x,x
  Plant and Machine Operatives,813,42,14.26,8.6,14.85,7.1,11.05,11.71,11.92,12.31,13.15,15.06,16.2,16.77,17.34,x
   Paper and wood machine operatives,8131,10,13.88,13.6,14.53,9.2,x,11.48,11.72,11.92,12.23,14.57,15.74,15.97,x,x
   Mining and quarry workers and related operatives,8132,x,13.48,,14.01,4.2,x,x,x,x,x,x,x,x,x,x
   Energy plant operatives,8133,x,18.77,12.9,18.62,4.8,x,x,x,x,17.95,20.33,x,x,x,x
   Water and sewerage plant operatives,8134,10,15.21,3.8,15.38,2.5,x,12.73,12.99,14.02,14.42,16.14,16.66,17.22,x,x
   Printing machine assistants,8135,9,13.89,13.3,14.56,13.5,11.17,11.84,12.02,12.45,13.16,14.35,15.19,15.57,x,x
   Plant and machine operatives n.e.c.,8139,9,12.89,5.6,13.81,9.1,x,11.54,11.69,11.84,12.24,13.39,14.64,15.22,x,x
  Assemblers and Routine Operatives,814,161,13.44,7.8,14.61,7.4,10.7,11.26,11.51,11.85,12.54,14.44,15.71,16.49,17.42,20.54
   Assemblers (electrical and electronic products),8141,16,12.82,7.5,13.3,7.7,10.9,11.24,11.41,11.61,12.4,13.33,14.42,14.58,14.9,x
   Assemblers (vehicles and metal goods),8142,39,16.22,20.6,16.94,15.3,11.06,12.28,12.71,13.36,14.62,17.48,19.77,20.75,21.26,x
   Routine inspectors and testers,8143,27,15.2,12.3,16.05,9.3,11.4,12.08,12.58,13.32,14.21,16.22,17.93,18.44,19.05,x
"   Weighers, graders and sorters",8144,x,11.92,6.8,13.29,7.2,x,x,x,11.16,11.7,12.1,x,x,x,x
"   Tyre, exhaust and windscreen fitters",8145,10,11.98,-0.2,12.48,1.5,x,10.42,10.53,10.67,11.32,12.69,13.62,13.86,x,x
   Sewing machinists,8146,9,11.03,4.6,11.71,2.2,x,x,10.45,10.5,10.84,11.46,11.85,12.22,x,x
   Assemblers and routine operatives n.e.c.,8149,57,12.8,5.0,13.64,1.6,10.73,11.06,11.48,11.65,12.09,13.49,14.47,15.14,15.67,17.43
  Construction Operatives,815,99,14,2.3,15.23,3.1,10.9,11.53,11.96,12.29,13.21,15.08,16.29,17.21,18.23,21.01
"   Scaffolders, stagers and riggers",8151,9,16.57,-5.3,18.41,0.0,x,13.11,13.95,14.4,15.36,18.82,20.69,22.05,x,x
   Road construction operatives,8152,15,14.53,4.5,14.94,4.6,11.12,11.9,12.25,13.04,13.55,15.28,15.91,16.12,17.25,x
   Rail construction and maintenance operatives,8153,7,20.23,9.1,19.99,2.4,x,12.43,13.51,14.5,18.07,22.21,24.22,25.55,x,x
   Construction operatives n.e.c.,8159,68,13.47,6.5,14.31,4.1,10.64,11.4,11.74,12,12.79,14.14,15.51,16.34,17.17,18.79
"  Production, Factory and Assembly Supervisors ",816,17,16.58,13.6,17.02,3.2,11.44,12.93,13.23,13.86,14.94,17.48,18.08,18.51,19.87,x
"   Production, factory and assembly supervisors",8160,17,16.58,13.6,17.02,3.2,11.44,12.93,13.23,13.86,14.94,17.48,18.08,18.51,19.87,x
 Transport and mobile machine drivers and operatives,82,543,14.22,6.8,15.43,5.8,11.02,11.96,12.36,12.75,13.47,15.05,16.17,16.86,17.85,20.41
  Road Transport Drivers,821,430,14.08,8.3,14.75,6.8,11,11.91,12.32,12.67,13.38,14.9,15.79,16.43,17.06,19.13
   Large goods vehicle drivers,8211,206,15,5.7,15.63,5.9,12.22,13.11,13.49,13.75,14.34,15.63,16.65,17.1,17.96,20.15
   Bus and coach drivers,8212,61,14.4,14.3,14.88,8.5,11.77,12.59,12.81,13.01,13.52,15.11,16.25,16.81,17.62,18.66
   Taxi and cab drivers and chauffeurs,8213,x,x,,12.89,8.3,x,x,x,x,x,x,x,x,x,x
   Delivery drivers and couriers,8214,62,12,9.1,12.55,5.8,10.49,10.85,11,11.05,11.54,12.5,13.1,13.49,14.02,15.4
   Driving instructors,8215,x,x,,15.85,-29.5,x,x,x,x,x,x,x,x,x,x
   Road transport drivers n.e.c.,8219,96,12.95,9.2,13.97,7.5,10.52,11.22,11.5,11.75,12.24,13.85,15,15.54,16.53,18.95
  Mobile Machine Drivers and Operatives,822,72,13.53,1.7,14.52,3.0,11.02,11.65,12,12.21,12.9,14.32,15.46,16,16.94,18.93
   Crane drivers,8221,5,17.94,20.8,18.19,15.1,x,14.84,x,15.33,16.13,18.85,x,x,x,x
   Fork-lift truck drivers,8222,21,12.52,3.1,13.17,4.0,11.01,11.47,11.6,11.81,12.16,13.04,13.53,13.99,14.41,x
   Mobile machine drivers and operatives n.e.c.,8229,46,13.82,-1.1,14.68,-0.9,11,11.75,12.07,12.42,13.2,14.59,15.79,16.24,17.03,x
  Other Drivers and Transport Operatives,823,41,24.17,8.4,25.26,8.7,12.93,14.57,16.01,17.48,20.13,30.6,32.37,33.35,34.35,x
   Train and tram drivers,8231,21,32.56,0.8,31.56,2.3,18.86,24.26,26.75,30.29,32.24,33.81,34.67,35.88,37.36,x
   Marine and waterways transport operatives,8232,x,17.93,16.6,16.81,-0.9,x,x,x,x,x,x,x,x,x,x
   Air transport operatives,8233,6,13.93,2.4,14.43,3.1,x,12.09,12.28,12.76,13.22,14.48,15.87,16.09,x,x
   Rail transport operatives,8234,9,22.45,11.2,24.77,18.7,14.42,16.74,18.42,19.4,20.62,24.56,28.17,29.19,x,x
   Other drivers and transport operatives n.e.c.,8239,x,13.02,-16.8,14.73,-8.1,x,x,x,x,x,x,x,x,x,x
Elementary occupations,9,1248,11.97,8.2,12.81,7.8,10.42,10.73,10.92,11.03,11.5,12.58,13.38,13.9,14.33,16.25
 Elementary trades and related occupations,91,215,11.86,6.4,12.56,5.8,10.42,10.64,10.89,11,11.44,12.48,13.02,13.41,13.97,15.81
  Elementary Agricultural Occupations,911,38,11.52,5.8,12.2,7.2,10.42,10.56,10.72,10.93,11.11,11.98,12.66,12.98,13.25,x
   Farm workers,9111,23,11.47,4.4,12.02,6.1,10.42,10.51,10.65,10.78,11.03,11.93,12.6,12.76,13.07,x
   Forestry and related workers,9112,x,12.76,6.2,13.39,7.1,x,x,x,x,x,x,x,x,x,x
   Fishing and other elementary agriculture occupations n.e.c.,9119,12,11.53,9.5,12.31,9.2,10.42,10.55,10.81,10.96,11.12,11.94,12.4,13.05,x,x
  Elementary Construction Occupations,912,54,12.34,6.6,13.22,7.0,10.42,11,11.18,11.46,11.76,13,13.71,14.46,15.18,x
   Groundworkers,9121,12,16,5.5,16.1,3.7,12.22,13.34,14.32,14.5,15.34,16.75,17.47,17.7,x,x
   Elementary construction occupations n.e.c.,9129,42,11.79,7.2,12.4,7.7,10.42,10.71,11,11.18,11.5,12.31,12.93,13.15,13.48,x
  Elementary Process Plant Occupations,913,124,11.77,6.0,12.38,4.6,10.42,10.6,10.82,11,11.32,12.33,12.9,13.24,13.64,15.17
   Industrial cleaning process occupations,9131,13,11.62,8.8,12.04,4.9,10.42,10.8,10.87,10.97,11.29,11.95,12.34,12.72,13,x
"   Packers, bottlers, canners and fillers",9132,74,11.57,5.4,12.2,4.9,10.42,10.58,10.75,10.92,11.15,12.07,12.68,12.94,13.36,14.69
   Elementary process plant occupations n.e.c.,9139,38,12.34,7.0,12.83,4.5,10.42,10.59,10.99,11.16,11.71,12.97,13.45,13.93,14.55,x
 Elementary administration and service occupations,92,1033,11.99,8.5,12.86,8.2,10.42,10.75,10.92,11.04,11.5,12.61,13.5,14,14.42,16.34
  Elementary Administration Occupations,921,111,14.12,6.6,14.8,7.1,11.14,12.76,13.41,13.78,14.09,14.63,15.55,16.31,16.85,19.09
"   Postal workers, mail sorters and messengers",9211,93,14.44,7.5,15.37,8.6,13.16,13.86,14.04,14.09,14.09,14.99,16.26,16.65,17.43,19.41
   Elementary administration occupations n.e.c.,9219,18,11.45,7.6,11.59,2.2,10.41,10.42,10.53,10.66,11,11.65,12.17,12.5,12.76,x
  Elementary Cleaning Occupations,922,152,11.24,9.2,11.71,8.5,10.42,10.52,10.62,10.79,10.99,11.66,12,12.26,12.54,13.72
   Window cleaners,9221,x,x,,12.11,-1.0,x,x,x,x,x,x,x,x,x,x
   Street cleaners,9222,4,12.35,10.1,12.63,8.5,x,x,x,11.68,12.02,12.77,13.38,x,x,x
   Cleaners and domestics,9223,106,11.16,9.5,11.71,9.2,10.42,10.5,10.58,10.72,10.92,11.6,11.97,12.21,12.5,13.84
"   Launderers, dry cleaners and pressers",9224,8,10.91,9.1,10.92,7.4,10.42,10.5,10.51,10.55,10.71,10.92,11,11.03,x,x
   Refuse and salvage occupations,9225,19,11.8,9.3,12.07,8.3,10.9,11.12,11.3,11.38,11.58,12.16,12.42,12.69,12.86,x
   Vehicle valeters and cleaners,9226,12,10.88,8.0,11.28,5.7,x,x,10.42,10.48,10.61,10.98,11.38,11.71,x,x
   Elementary cleaning occupations n.e.c.,9229,x,12.02,,12.38,9.9,x,x,x,x,x,x,x,x,x,x
  Elementary Security Occupations,923,90,12.53,12.7,12.96,9.7,10.55,11.05,11.35,11.5,11.9,13.1,13.69,14.2,15.03,16.4
   Security guards and related occupations,9231,89,12.51,12.6,12.95,9.8,10.53,11.05,11.32,11.5,11.9,13.1,13.69,14.21,15.03,16.38
   School midday and crossing patrol occupations,9232,x,x,,12.26,4.6,x,x,x,x,x,x,x,x,x,x
   Exam invigilators,9233,..,,,,,,,,,,,,,,
  Elementary Sales Occupations,924,x,11.23,5.5,11.99,1.0,x,x,x,x,x,x,x,x,x,x
   Shelf fillers,9241,x,11.13,6.2,11.82,1.5,x,x,x,x,x,x,x,x,x,x
   Elementary sales occupations n.e.c.,9249,..,,,,,,,,,,,,,,
  Elementary Storage Occupations,925,486,12.44,8.7,13.32,7.8,10.5,10.99,11.13,11.39,11.9,13,13.82,14.3,14.88,16.97
   Elementary storage supervisors,9251,27,13.45,5.9,14.05,4.4,11.16,11.59,11.94,12.33,12.9,14.22,14.7,15.25,15.69,x
   Warehouse operatives,9252,443,12.37,9.0,13.29,8.1,10.5,10.96,11.09,11.33,11.85,12.93,13.76,14.25,14.84,16.91
   Delivery operatives,9253,11,11.52,-3.2,11.95,-1.7,x,10.61,10.86,10.9,11.1,11.95,12.62,12.94,x,x
   Elementary storage occupations n.e.c.,9259,6,13.95,10.5,14.2,8.7,x,x,12.02,12.59,12.96,15.04,15.25,x,x,x
  Other Elementary Services Occupations,926,192,11,10.0,11.31,8.9,10.08,10.42,10.48,10.54,10.78,11.26,11.63,11.88,12.01,13.09
   Bar and catering supervisors,9261,19,11.54,6.1,12,6.1,10.58,10.9,x,11.04,11.4,11.88,12.14,12.32,12.79,x
   Hospital porters,9262,x,11.02,4.6,12.16,3.7,x,x,x,x,x,x,x,x,x,x
   Kitchen and catering assistants,9263,102,11,10.0,11.3,8.4,10.14,10.42,10.46,10.52,10.72,11.22,11.58,11.85,12.01,13.43
   Waiters and waitresses,9264,31,10.78,10.8,10.89,9.9,8.67,10.18,x,10.42,10.52,11,11.36,11.59,11.83,x
   Bar staff,9265,21,10.94,12.0,11.12,9.1,9.81,x,x,10.42,10.61,11.22,11.57,11.7,11.98,x
   Coffee shop workers,9266,6,10.92,9.2,11.04,10.7,x,10.46,10.53,10.61,10.87,11.01,11.4,x,x,x
   Leisure and theme park attendants,9267,5,11.21,16.9,11.1,14.6,x,x,x,10.74,10.9,11.45,x,x,x,x
   Other elementary services occupations n.e.c.,9269,5,11.31,5.2,12.11,2.9,x,x,10.48,10.59,10.95,11.9,12.33,x,x,x
Not Classified,,:,,,,,,,,,,,,,,
